gid_0,gid_1,outcome,predicted,predicted_error,date
MKD,MKD.23_1,internet_men,65.95,18.25,2015-01
MKD,MKD.23_1,internet_fm_ratio,0.84,0.17,2015-01
MKD,MKD.23_1,mobile_women,87.39,12.52,2016-01
MKD,MKD.23_1,mobile_men,93.8,6.68,2016-01
MKD,MKD.23_1,mobile_fm_ratio,0.93,0.11,2016-01
MKD,MKD.23_1,internet_women,55.42,13.57,2016-01
MKD,MKD.23_1,internet_men,66.53,18.4,2016-01
MKD,MKD.23_1,internet_fm_ratio,0.85,0.17,2016-01
MKD,MKD.23_1,mobile_women,88.03,12.54,2017-01
MKD,MKD.23_1,mobile_men,93.68,6.69,2017-01
MKD,MKD.23_1,mobile_fm_ratio,0.93,0.11,2017-01
MKD,MKD.23_1,internet_women,56.51,13.73,2017-01
MKD,MKD.23_1,internet_men,66.93,18.51,2017-01
MKD,MKD.23_1,internet_fm_ratio,0.85,0.17,2017-01
MKD,MKD.23_1,mobile_women,88.93,12.55,2018-01
MKD,MKD.23_1,mobile_men,93.67,6.71,2018-01
MKD,MKD.23_1,mobile_fm_ratio,0.94,0.11,2018-01
MKD,MKD.23_1,internet_women,57.66,13.89,2018-01
MKD,MKD.23_1,internet_men,67.59,18.66,2018-01
MKD,MKD.23_1,internet_fm_ratio,0.86,0.17,2018-01
MKD,MKD.23_1,mobile_women,89.99,12.54,2019-06
MKD,MKD.23_1,mobile_men,93.77,6.72,2019-06
MKD,MKD.23_1,mobile_fm_ratio,0.95,0.11,2019-06
MKD,MKD.23_1,internet_women,59.99,13.98,2019-06
MKD,MKD.23_1,internet_men,69.32,18.71,2019-06
MKD,MKD.23_1,internet_fm_ratio,0.87,0.17,2019-06
MKD,MKD.23_1,mobile_women,89.78,12.62,2020-06
MKD,MKD.23_1,mobile_men,93.66,6.74,2020-06
MKD,MKD.23_1,mobile_fm_ratio,0.96,0.11,2020-06
MKD,MKD.23_1,internet_women,59.95,14.25,2020-06
MKD,MKD.23_1,internet_men,69.65,18.92,2020-06
MKD,MKD.23_1,internet_fm_ratio,0.87,0.17,2020-06
MKD,MKD.23_1,mobile_women,90.42,12.78,2021-06
MKD,MKD.23_1,mobile_men,93.75,6.74,2021-06
MKD,MKD.23_1,mobile_fm_ratio,0.96,0.11,2021-06
MKD,MKD.23_1,internet_women,60.57,14.42,2021-06
MKD,MKD.23_1,internet_men,70.41,19.22,2021-06
MKD,MKD.23_1,internet_fm_ratio,0.88,0.17,2021-06
MKD,MKD.23_1,mobile_women,91.19,12.72,2022-06
MKD,MKD.23_1,mobile_men,93.49,6.77,2022-06
MKD,MKD.23_1,mobile_fm_ratio,0.97,0.11,2022-06
MKD,MKD.23_1,internet_women,61.09,14.68,2022-06
MKD,MKD.23_1,internet_men,71.16,19.48,2022-06
MKD,MKD.23_1,internet_fm_ratio,0.89,0.17,2022-06
MKD,MKD.23_1,mobile_women,91.17,12.31,2023-06
MKD,MKD.23_1,mobile_men,93.13,6.78,2023-06
MKD,MKD.23_1,mobile_fm_ratio,0.97,0.11,2023-06
MKD,MKD.23_1,internet_women,60.26,14.34,2023-06
MKD,MKD.23_1,internet_men,71.09,18.91,2023-06
MKD,MKD.23_1,internet_fm_ratio,0.89,0.17,2023-06
MKD,MKD.23_1,mobile_women,92.32,12.82,2024-01
MKD,MKD.23_1,mobile_men,93.43,6.78,2024-01
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-01
MKD,MKD.23_1,internet_women,62.5,16.06,2024-01
MKD,MKD.23_1,internet_men,72.5,20.3,2024-01
MKD,MKD.23_1,internet_fm_ratio,0.9,0.18,2024-01
MKD,MKD.23_1,mobile_women,92.23,12.88,2024-02
MKD,MKD.23_1,mobile_men,93.57,6.77,2024-02
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-02
MKD,MKD.23_1,internet_women,62.6,16.01,2024-02
MKD,MKD.23_1,internet_men,72.23,20.29,2024-02
MKD,MKD.23_1,internet_fm_ratio,0.9,0.18,2024-02
MKD,MKD.23_1,mobile_women,92.23,12.86,2024-03
MKD,MKD.23_1,mobile_men,93.51,6.78,2024-03
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-03
MKD,MKD.23_1,internet_women,62.57,16.03,2024-03
MKD,MKD.23_1,internet_men,72.21,20.3,2024-03
MKD,MKD.23_1,internet_fm_ratio,0.9,0.18,2024-03
MKD,MKD.23_1,mobile_women,92.3,12.88,2024-04
MKD,MKD.23_1,mobile_men,93.53,6.78,2024-04
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-04
MKD,MKD.23_1,internet_women,62.65,16.09,2024-04
MKD,MKD.23_1,internet_men,72.25,20.36,2024-04
MKD,MKD.23_1,internet_fm_ratio,0.9,0.18,2024-04
MKD,MKD.23_1,mobile_women,92.31,12.88,2024-05
MKD,MKD.23_1,mobile_men,93.5,6.78,2024-05
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-05
MKD,MKD.23_1,internet_women,62.67,16.12,2024-05
MKD,MKD.23_1,internet_men,72.26,20.38,2024-05
MKD,MKD.23_1,internet_fm_ratio,0.9,0.18,2024-05
MKD,MKD.23_1,mobile_women,92.27,12.88,2024-06
MKD,MKD.23_1,mobile_men,93.49,6.78,2024-06
MKD,MKD.23_1,mobile_fm_ratio,1.01,0.11,2024-06
MKD,MKD.23_1,internet_women,61.57,14.08,2024-06
MKD,MKD.23_1,internet_men,72.64,19.36,2024-06
MKD,MKD.23_1,internet_fm_ratio,0.89,0.17,2024-06
MKD,MKD.23_1,mobile_women,92.31,12.84,2024-07
MKD,MKD.23_1,mobile_men,93.57,6.78,2024-07
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-07
MKD,MKD.23_1,internet_women,61.96,14.92,2024-07
MKD,MKD.23_1,internet_men,72.54,19.76,2024-07
MKD,MKD.23_1,internet_fm_ratio,0.9,0.18,2024-07
MKD,MKD.23_1,mobile_women,92.26,12.79,2024-08
MKD,MKD.23_1,mobile_men,93.37,6.79,2024-08
MKD,MKD.23_1,mobile_fm_ratio,1.01,0.11,2024-08
MKD,MKD.23_1,internet_women,61.57,14.44,2024-08
MKD,MKD.23_1,internet_men,72.55,19.47,2024-08
MKD,MKD.23_1,internet_fm_ratio,0.89,0.17,2024-08
MKD,MKD.23_1,mobile_women,91.74,12.77,2024-09
MKD,MKD.23_1,mobile_men,93.25,6.79,2024-09
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-09
MKD,MKD.23_1,internet_women,61.22,13.91,2024-09
MKD,MKD.23_1,internet_men,72.38,19.2,2024-09
MKD,MKD.23_1,internet_fm_ratio,0.89,0.17,2024-09
MKD,MKD.23_1,mobile_women,92.26,12.8,2024-10
MKD,MKD.23_1,mobile_men,93.35,6.79,2024-10
MKD,MKD.23_1,mobile_fm_ratio,1.01,0.11,2024-10
MKD,MKD.23_1,internet_women,61.6,14.46,2024-10
MKD,MKD.23_1,internet_men,72.57,19.5,2024-10
MKD,MKD.23_1,internet_fm_ratio,0.89,0.17,2024-10
MKD,MKD.23_1,mobile_women,92.32,12.83,2024-11
MKD,MKD.23_1,mobile_men,93.44,6.79,2024-11
MKD,MKD.23_1,mobile_fm_ratio,0.98,0.11,2024-11
MKD,MKD.23_1,internet_women,61.94,14.96,2024-11
MKD,MKD.23_1,internet_men,72.49,19.79,2024-11
MKD,MKD.23_1,internet_fm_ratio,0.9,0.18,2024-11
MKD,MKD.24_1,mobile_women,89.41,12.52,2015-01
MKD,MKD.24_1,mobile_men,95.49,6.67,2015-01
MKD,MKD.24_1,mobile_fm_ratio,0.97,0.11,2015-01
MKD,MKD.24_1,internet_women,77.31,18.9,2015-01
MKD,MKD.24_1,internet_men,81.62,17.68,2015-01
MKD,MKD.24_1,internet_fm_ratio,0.97,0.16,2015-01
MKD,MKD.24_1,mobile_women,89.58,12.52,2016-01
MKD,MKD.24_1,mobile_men,94.22,6.68,2016-01
MKD,MKD.24_1,mobile_fm_ratio,0.98,0.11,2016-01
MKD,MKD.24_1,internet_women,77.53,19.1,2016-01
MKD,MKD.24_1,internet_men,82.06,17.81,2016-01
MKD,MKD.24_1,internet_fm_ratio,0.98,0.16,2016-01
MKD,MKD.24_1,mobile_women,90.46,12.53,2017-01
MKD,MKD.24_1,mobile_men,93.99,6.69,2017-01
MKD,MKD.24_1,mobile_fm_ratio,0.99,0.11,2017-01
MKD,MKD.24_1,internet_women,78.49,19.3,2017-01
MKD,MKD.24_1,internet_men,83.02,17.92,2017-01
MKD,MKD.24_1,internet_fm_ratio,0.98,0.16,2017-01
MKD,MKD.24_1,mobile_women,91.22,12.55,2018-01
MKD,MKD.24_1,mobile_men,93.93,6.71,2018-01
MKD,MKD.24_1,mobile_fm_ratio,0.99,0.11,2018-01
MKD,MKD.24_1,internet_women,79.86,19.48,2018-01
MKD,MKD.24_1,internet_men,84.05,18.06,2018-01
MKD,MKD.24_1,internet_fm_ratio,0.99,0.16,2018-01
MKD,MKD.24_1,mobile_women,92.03,12.53,2019-06
MKD,MKD.24_1,mobile_men,93.88,6.72,2019-06
MKD,MKD.24_1,mobile_fm_ratio,1,0.11,2019-06
MKD,MKD.24_1,internet_women,81.13,19.52,2019-06
MKD,MKD.24_1,internet_men,84.68,18.11,2019-06
MKD,MKD.24_1,internet_fm_ratio,1,0.16,2019-06
MKD,MKD.24_1,mobile_women,91.74,12.62,2020-06
MKD,MKD.24_1,mobile_men,93.84,6.74,2020-06
MKD,MKD.24_1,mobile_fm_ratio,1.01,0.11,2020-06
MKD,MKD.24_1,internet_women,80.95,19.95,2020-06
MKD,MKD.24_1,internet_men,84.4,18.31,2020-06
MKD,MKD.24_1,internet_fm_ratio,1.01,0.17,2020-06
MKD,MKD.24_1,mobile_women,92.14,12.78,2021-06
MKD,MKD.24_1,mobile_men,93.48,6.74,2021-06
MKD,MKD.24_1,mobile_fm_ratio,1.01,0.11,2021-06
MKD,MKD.24_1,internet_women,80.86,20.33,2021-06
MKD,MKD.24_1,internet_men,84.9,18.62,2021-06
MKD,MKD.24_1,internet_fm_ratio,1.01,0.17,2021-06
MKD,MKD.24_1,mobile_women,92.46,12.72,2022-06
MKD,MKD.24_1,mobile_men,92.73,6.77,2022-06
MKD,MKD.24_1,mobile_fm_ratio,1.02,0.11,2022-06
MKD,MKD.24_1,internet_women,80.09,20.61,2022-06
MKD,MKD.24_1,internet_men,85.11,18.85,2022-06
MKD,MKD.24_1,internet_fm_ratio,1.02,0.17,2022-06
MKD,MKD.24_1,mobile_women,92.64,12.31,2023-06
MKD,MKD.24_1,mobile_men,92.77,6.78,2023-06
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2023-06
MKD,MKD.24_1,internet_women,78.03,19.53,2023-06
MKD,MKD.24_1,internet_men,83.64,18.28,2023-06
MKD,MKD.24_1,internet_fm_ratio,1.02,0.17,2023-06
MKD,MKD.24_1,mobile_women,93.42,12.82,2024-01
MKD,MKD.24_1,mobile_men,92.9,6.78,2024-01
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-01
MKD,MKD.24_1,internet_women,80.49,20.56,2024-01
MKD,MKD.24_1,internet_men,85.84,19.12,2024-01
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-01
MKD,MKD.24_1,mobile_women,93.4,12.88,2024-02
MKD,MKD.24_1,mobile_men,93.04,6.77,2024-02
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-02
MKD,MKD.24_1,internet_women,80.66,20.56,2024-02
MKD,MKD.24_1,internet_men,85.86,19.12,2024-02
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-02
MKD,MKD.24_1,mobile_women,93.4,12.86,2024-03
MKD,MKD.24_1,mobile_men,92.96,6.78,2024-03
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-03
MKD,MKD.24_1,internet_women,80.66,20.61,2024-03
MKD,MKD.24_1,internet_men,85.97,19.13,2024-03
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-03
MKD,MKD.24_1,mobile_women,93.41,12.88,2024-04
MKD,MKD.24_1,mobile_men,92.96,6.78,2024-04
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-04
MKD,MKD.24_1,internet_women,80.77,20.7,2024-04
MKD,MKD.24_1,internet_men,86.05,19.18,2024-04
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-04
MKD,MKD.24_1,mobile_women,93.42,12.88,2024-05
MKD,MKD.24_1,mobile_men,92.93,6.78,2024-05
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-05
MKD,MKD.24_1,internet_women,80.78,20.73,2024-05
MKD,MKD.24_1,internet_men,86.05,19.2,2024-05
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-05
MKD,MKD.24_1,mobile_women,93.38,12.88,2024-06
MKD,MKD.24_1,mobile_men,92.46,6.78,2024-06
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-06
MKD,MKD.24_1,internet_women,81.1,21.35,2024-06
MKD,MKD.24_1,internet_men,86.74,19.14,2024-06
MKD,MKD.24_1,internet_fm_ratio,1.04,0.17,2024-06
MKD,MKD.24_1,mobile_women,93.37,12.84,2024-07
MKD,MKD.24_1,mobile_men,92.41,6.78,2024-07
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-07
MKD,MKD.24_1,internet_women,81.03,21.33,2024-07
MKD,MKD.24_1,internet_men,86.69,19.1,2024-07
MKD,MKD.24_1,internet_fm_ratio,1.04,0.17,2024-07
MKD,MKD.24_1,mobile_women,93.34,12.79,2024-08
MKD,MKD.24_1,mobile_men,92.28,6.79,2024-08
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-08
MKD,MKD.24_1,internet_women,81.01,21.4,2024-08
MKD,MKD.24_1,internet_men,86.67,19.05,2024-08
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-08
MKD,MKD.24_1,mobile_women,93.34,12.77,2024-09
MKD,MKD.24_1,mobile_men,92.32,6.79,2024-09
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-09
MKD,MKD.24_1,internet_women,80.81,21.23,2024-09
MKD,MKD.24_1,internet_men,86.53,19.01,2024-09
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-09
MKD,MKD.24_1,mobile_women,93.35,12.8,2024-10
MKD,MKD.24_1,mobile_men,92.4,6.79,2024-10
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-10
MKD,MKD.24_1,internet_women,80.69,21.04,2024-10
MKD,MKD.24_1,internet_men,86.38,19.02,2024-10
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-10
MKD,MKD.24_1,mobile_women,93.4,12.83,2024-11
MKD,MKD.24_1,mobile_men,92.57,6.79,2024-11
MKD,MKD.24_1,mobile_fm_ratio,1.03,0.11,2024-11
MKD,MKD.24_1,internet_women,80.94,20.81,2024-11
MKD,MKD.24_1,internet_men,86.14,19.11,2024-11
MKD,MKD.24_1,internet_fm_ratio,1.03,0.17,2024-11
MKD,MKD.25_1,mobile_women,88.51,12.52,2015-01
MKD,MKD.25_1,mobile_men,94.9,6.67,2015-01
MKD,MKD.25_1,mobile_fm_ratio,0.97,0.11,2015-01
MKD,MKD.25_1,internet_women,56.12,13.49,2015-01
MKD,MKD.25_1,internet_men,66.76,18.25,2015-01
MKD,MKD.25_1,internet_fm_ratio,0.86,0.17,2015-01
MKD,MKD.25_1,mobile_women,88.87,12.52,2016-01
MKD,MKD.25_1,mobile_men,93.9,6.68,2016-01
MKD,MKD.25_1,mobile_fm_ratio,0.97,0.11,2016-01
MKD,MKD.25_1,internet_women,56.21,13.66,2016-01
MKD,MKD.25_1,internet_men,67.35,18.4,2016-01
MKD,MKD.25_1,internet_fm_ratio,0.86,0.17,2016-01
MKD,MKD.25_1,mobile_women,89.51,12.54,2017-01
MKD,MKD.25_1,mobile_men,93.79,6.69,2017-01
MKD,MKD.25_1,mobile_fm_ratio,0.99,0.11,2017-01
MKD,MKD.25_1,internet_women,57.3,13.82,2017-01
MKD,MKD.25_1,internet_men,67.78,18.51,2017-01
MKD,MKD.25_1,internet_fm_ratio,0.87,0.17,2017-01
MKD,MKD.25_1,mobile_women,90.42,12.55,2018-01
MKD,MKD.25_1,mobile_men,93.84,6.71,2018-01
MKD,MKD.25_1,mobile_fm_ratio,0.99,0.11,2018-01
MKD,MKD.25_1,internet_women,58.45,13.98,2018-01
MKD,MKD.25_1,internet_men,68.45,18.66,2018-01
MKD,MKD.25_1,internet_fm_ratio,0.87,0.17,2018-01
MKD,MKD.25_1,mobile_women,91.48,12.54,2019-06
MKD,MKD.25_1,mobile_men,93.95,6.72,2019-06
MKD,MKD.25_1,mobile_fm_ratio,1,0.11,2019-06
MKD,MKD.25_1,internet_women,60.77,14.06,2019-06
MKD,MKD.25_1,internet_men,70.03,18.71,2019-06
MKD,MKD.25_1,internet_fm_ratio,0.88,0.17,2019-06
MKD,MKD.25_1,mobile_women,91.23,12.62,2020-06
MKD,MKD.25_1,mobile_men,93.83,6.74,2020-06
MKD,MKD.25_1,mobile_fm_ratio,1.01,0.11,2020-06
MKD,MKD.25_1,internet_women,60.74,14.33,2020-06
MKD,MKD.25_1,internet_men,70.49,18.92,2020-06
MKD,MKD.25_1,internet_fm_ratio,0.89,0.17,2020-06
MKD,MKD.25_1,mobile_women,91.77,12.78,2021-06
MKD,MKD.25_1,mobile_men,93.85,6.74,2021-06
MKD,MKD.25_1,mobile_fm_ratio,1,0.11,2021-06
MKD,MKD.25_1,internet_women,61.36,14.51,2021-06
MKD,MKD.25_1,internet_men,71.24,19.22,2021-06
MKD,MKD.25_1,internet_fm_ratio,0.89,0.17,2021-06
MKD,MKD.25_1,mobile_women,92.54,12.72,2022-06
MKD,MKD.25_1,mobile_men,93.65,6.77,2022-06
MKD,MKD.25_1,mobile_fm_ratio,1.01,0.11,2022-06
MKD,MKD.25_1,internet_women,61.88,14.78,2022-06
MKD,MKD.25_1,internet_men,71.99,19.48,2022-06
MKD,MKD.25_1,internet_fm_ratio,0.9,0.17,2022-06
MKD,MKD.25_1,mobile_women,92.76,12.31,2023-06
MKD,MKD.25_1,mobile_men,93.38,6.78,2023-06
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2023-06
MKD,MKD.25_1,internet_women,61.04,14.42,2023-06
MKD,MKD.25_1,internet_men,71.74,18.91,2023-06
MKD,MKD.25_1,internet_fm_ratio,0.91,0.17,2023-06
MKD,MKD.25_1,mobile_women,93.73,12.82,2024-01
MKD,MKD.25_1,mobile_men,93.7,6.78,2024-01
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-01
MKD,MKD.25_1,internet_women,63.29,16.15,2024-01
MKD,MKD.25_1,internet_men,73.33,20.3,2024-01
MKD,MKD.25_1,internet_fm_ratio,0.92,0.18,2024-01
MKD,MKD.25_1,mobile_women,93.62,12.88,2024-02
MKD,MKD.25_1,mobile_men,93.83,6.77,2024-02
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-02
MKD,MKD.25_1,internet_women,63.39,16.1,2024-02
MKD,MKD.25_1,internet_men,73.06,20.3,2024-02
MKD,MKD.25_1,internet_fm_ratio,0.92,0.18,2024-02
MKD,MKD.25_1,mobile_women,93.62,12.86,2024-03
MKD,MKD.25_1,mobile_men,93.78,6.78,2024-03
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-03
MKD,MKD.25_1,internet_women,63.36,16.12,2024-03
MKD,MKD.25_1,internet_men,73.04,20.3,2024-03
MKD,MKD.25_1,internet_fm_ratio,0.92,0.18,2024-03
MKD,MKD.25_1,mobile_women,93.64,12.88,2024-04
MKD,MKD.25_1,mobile_men,93.8,6.78,2024-04
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-04
MKD,MKD.25_1,internet_women,63.44,16.19,2024-04
MKD,MKD.25_1,internet_men,73.08,20.36,2024-04
MKD,MKD.25_1,internet_fm_ratio,0.92,0.18,2024-04
MKD,MKD.25_1,mobile_women,93.66,12.88,2024-05
MKD,MKD.25_1,mobile_men,93.76,6.78,2024-05
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-05
MKD,MKD.25_1,internet_women,63.46,16.22,2024-05
MKD,MKD.25_1,internet_men,73.09,20.38,2024-05
MKD,MKD.25_1,internet_fm_ratio,0.92,0.18,2024-05
MKD,MKD.25_1,mobile_women,93.49,12.88,2024-06
MKD,MKD.25_1,mobile_men,93.58,6.78,2024-06
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-06
MKD,MKD.25_1,internet_women,62.37,14.18,2024-06
MKD,MKD.25_1,internet_men,73.75,19.36,2024-06
MKD,MKD.25_1,internet_fm_ratio,0.9,0.17,2024-06
MKD,MKD.25_1,mobile_women,93.61,12.84,2024-07
MKD,MKD.25_1,mobile_men,93.64,6.78,2024-07
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-07
MKD,MKD.25_1,internet_women,62.76,15.01,2024-07
MKD,MKD.25_1,internet_men,73.37,19.76,2024-07
MKD,MKD.25_1,internet_fm_ratio,0.91,0.18,2024-07
MKD,MKD.25_1,mobile_women,93.49,12.79,2024-08
MKD,MKD.25_1,mobile_men,93.43,6.79,2024-08
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-08
MKD,MKD.25_1,internet_women,62.37,14.54,2024-08
MKD,MKD.25_1,internet_men,73.38,19.47,2024-08
MKD,MKD.25_1,internet_fm_ratio,0.91,0.17,2024-08
MKD,MKD.25_1,mobile_women,93.39,12.77,2024-09
MKD,MKD.25_1,mobile_men,93.44,6.79,2024-09
MKD,MKD.25_1,mobile_fm_ratio,1.03,0.11,2024-09
MKD,MKD.25_1,internet_women,62,13.98,2024-09
MKD,MKD.25_1,internet_men,73.03,19.2,2024-09
MKD,MKD.25_1,internet_fm_ratio,0.9,0.17,2024-09
MKD,MKD.25_1,mobile_women,93.5,12.8,2024-10
MKD,MKD.25_1,mobile_men,93.41,6.79,2024-10
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-10
MKD,MKD.25_1,internet_women,62.4,14.56,2024-10
MKD,MKD.25_1,internet_men,73.4,19.5,2024-10
MKD,MKD.25_1,internet_fm_ratio,0.91,0.17,2024-10
MKD,MKD.25_1,mobile_women,93.63,12.83,2024-11
MKD,MKD.25_1,mobile_men,93.55,6.79,2024-11
MKD,MKD.25_1,mobile_fm_ratio,1.02,0.11,2024-11
MKD,MKD.25_1,internet_women,62.74,15.05,2024-11
MKD,MKD.25_1,internet_men,73.32,19.79,2024-11
MKD,MKD.25_1,internet_fm_ratio,0.91,0.18,2024-11
MKD,MKD.26_1,mobile_women,89.41,12.52,2015-01
MKD,MKD.26_1,mobile_men,97.03,6.67,2015-01
MKD,MKD.26_1,mobile_fm_ratio,0.94,0.11,2015-01
MKD,MKD.26_1,internet_women,66.18,11.69,2015-01
MKD,MKD.26_1,internet_men,75.11,16.42,2015-01
MKD,MKD.26_1,internet_fm_ratio,0.89,0.14,2015-01
MKD,MKD.26_1,mobile_women,89.92,12.52,2016-01
MKD,MKD.26_1,mobile_men,96.14,6.68,2016-01
MKD,MKD.26_1,mobile_fm_ratio,0.94,0.11,2016-01
MKD,MKD.26_1,internet_women,66.78,11.83,2016-01
MKD,MKD.26_1,internet_men,75.72,16.56,2016-01
MKD,MKD.26_1,internet_fm_ratio,0.88,0.14,2016-01
MKD,MKD.26_1,mobile_women,90.71,12.54,2017-01
MKD,MKD.26_1,mobile_men,96.05,6.69,2017-01
MKD,MKD.26_1,mobile_fm_ratio,0.96,0.11,2017-01
MKD,MKD.26_1,internet_women,67.19,11.98,2017-01
MKD,MKD.26_1,internet_men,76.11,16.66,2017-01
MKD,MKD.26_1,internet_fm_ratio,0.88,0.14,2017-01
MKD,MKD.26_1,mobile_women,91.91,12.55,2018-01
MKD,MKD.26_1,mobile_men,96.12,6.71,2018-01
MKD,MKD.26_1,mobile_fm_ratio,0.96,0.11,2018-01
MKD,MKD.26_1,internet_women,68.74,12.12,2018-01
MKD,MKD.26_1,internet_men,76.86,16.78,2018-01
MKD,MKD.26_1,internet_fm_ratio,0.89,0.14,2018-01
MKD,MKD.26_1,mobile_women,93.05,12.54,2019-06
MKD,MKD.26_1,mobile_men,96.27,6.72,2019-06
MKD,MKD.26_1,mobile_fm_ratio,0.98,0.11,2019-06
MKD,MKD.26_1,internet_women,70.14,12.17,2019-06
MKD,MKD.26_1,internet_men,78.12,16.82,2019-06
MKD,MKD.26_1,internet_fm_ratio,0.9,0.14,2019-06
MKD,MKD.26_1,mobile_women,92.89,12.62,2020-06
MKD,MKD.26_1,mobile_men,96.21,6.74,2020-06
MKD,MKD.26_1,mobile_fm_ratio,0.98,0.11,2020-06
MKD,MKD.26_1,internet_women,70.2,12.43,2020-06
MKD,MKD.26_1,internet_men,77.91,17,2020-06
MKD,MKD.26_1,internet_fm_ratio,0.91,0.15,2020-06
MKD,MKD.26_1,mobile_women,93.32,12.78,2021-06
MKD,MKD.26_1,mobile_men,96.11,6.74,2021-06
MKD,MKD.26_1,mobile_fm_ratio,0.99,0.11,2021-06
MKD,MKD.26_1,internet_women,71.02,12.67,2021-06
MKD,MKD.26_1,internet_men,78.7,17.32,2021-06
MKD,MKD.26_1,internet_fm_ratio,0.92,0.15,2021-06
MKD,MKD.26_1,mobile_women,93.8,12.72,2022-06
MKD,MKD.26_1,mobile_men,95.6,6.77,2022-06
MKD,MKD.26_1,mobile_fm_ratio,1,0.11,2022-06
MKD,MKD.26_1,internet_women,71.01,12.82,2022-06
MKD,MKD.26_1,internet_men,79.05,17.49,2022-06
MKD,MKD.26_1,internet_fm_ratio,0.92,0.15,2022-06
MKD,MKD.26_1,mobile_women,93.88,12.31,2023-06
MKD,MKD.26_1,mobile_men,95.4,6.78,2023-06
MKD,MKD.26_1,mobile_fm_ratio,1,0.11,2023-06
MKD,MKD.26_1,internet_women,69.82,12.18,2023-06
MKD,MKD.26_1,internet_men,78.57,16.91,2023-06
MKD,MKD.26_1,internet_fm_ratio,0.89,0.14,2023-06
MKD,MKD.26_1,mobile_women,94.74,12.82,2024-01
MKD,MKD.26_1,mobile_men,95.6,6.78,2024-01
MKD,MKD.26_1,mobile_fm_ratio,1.01,0.11,2024-01
MKD,MKD.26_1,internet_women,71.8,12.99,2024-01
MKD,MKD.26_1,internet_men,80.03,17.7,2024-01
MKD,MKD.26_1,internet_fm_ratio,0.93,0.15,2024-01
MKD,MKD.26_1,mobile_women,94.73,12.88,2024-02
MKD,MKD.26_1,mobile_men,95.73,6.77,2024-02
MKD,MKD.26_1,mobile_fm_ratio,1.01,0.11,2024-02
MKD,MKD.26_1,internet_women,71.96,13,2024-02
MKD,MKD.26_1,internet_men,80.17,17.72,2024-02
MKD,MKD.26_1,internet_fm_ratio,0.94,0.15,2024-02
MKD,MKD.26_1,mobile_women,94.73,12.86,2024-03
MKD,MKD.26_1,mobile_men,95.67,6.78,2024-03
MKD,MKD.26_1,mobile_fm_ratio,1.01,0.11,2024-03
MKD,MKD.26_1,internet_women,71.93,13.02,2024-03
MKD,MKD.26_1,internet_men,80.14,17.72,2024-03
MKD,MKD.26_1,internet_fm_ratio,0.94,0.15,2024-03
MKD,MKD.26_1,mobile_women,94.74,12.88,2024-04
MKD,MKD.26_1,mobile_men,95.68,6.78,2024-04
MKD,MKD.26_1,mobile_fm_ratio,1.01,0.11,2024-04
MKD,MKD.26_1,internet_women,72.01,13.07,2024-04
MKD,MKD.26_1,internet_men,80.2,17.76,2024-04
MKD,MKD.26_1,internet_fm_ratio,0.94,0.15,2024-04
MKD,MKD.26_1,mobile_women,94.75,12.88,2024-05
