gid_0,outcome,predicted,predicted_error,date
BEL,internet_men,0.941,0.022,2024-10
BEL,internet_men,0.941,0.022,2024-11
BEL,internet_women,0.855,0.037,2015-01
BEL,internet_women,0.88,0.034,2016-01
BEL,internet_women,0.882,0.033,2017-01
BEL,internet_women,0.9,0.032,2018-01
BEL,internet_women,0.914,0.031,2019-01
BEL,internet_women,0.914,0.031,2019-02
BEL,internet_women,0.913,0.031,2019-03
BEL,internet_women,0.913,0.031,2019-04
BEL,internet_women,0.913,0.031,2019-05
BEL,internet_women,0.913,0.031,2019-06
BEL,internet_women,0.913,0.031,2019-07
BEL,internet_women,0.913,0.031,2019-08
BEL,internet_women,0.913,0.031,2019-09
BEL,internet_women,0.913,0.031,2019-10
BEL,internet_women,0.913,0.031,2019-11
BEL,internet_women,0.913,0.031,2019-12
BEL,internet_women,0.92,0.032,2020-01
BEL,internet_women,0.92,0.032,2020-02
BEL,internet_women,0.92,0.032,2020-03
BEL,internet_women,0.921,0.032,2020-04
BEL,internet_women,0.921,0.032,2020-05
BEL,internet_women,0.921,0.032,2020-06
BEL,internet_women,0.921,0.032,2020-07
BEL,internet_women,0.921,0.032,2020-08
BEL,internet_women,0.921,0.032,2020-09
BEL,internet_women,0.921,0.032,2020-10
BEL,internet_women,0.921,0.032,2020-11
BEL,internet_women,0.921,0.032,2020-12
BEL,internet_women,0.932,0.035,2021-01
BEL,internet_women,0.932,0.035,2021-02
BEL,internet_women,0.932,0.035,2021-03
BEL,internet_women,0.932,0.035,2021-04
BEL,internet_women,0.932,0.035,2021-05
BEL,internet_women,0.932,0.035,2021-06
BEL,internet_women,0.932,0.035,2021-07
BEL,internet_women,0.932,0.035,2021-08
BEL,internet_women,0.932,0.035,2021-09
BEL,internet_women,0.932,0.035,2021-10
BEL,internet_women,0.933,0.035,2021-11
BEL,internet_women,0.933,0.035,2021-12
BEL,internet_women,0.939,0.033,2022-01
BEL,internet_women,0.939,0.033,2022-02
BEL,internet_women,0.939,0.033,2022-03
BEL,internet_women,0.939,0.033,2022-04
BEL,internet_women,0.939,0.033,2022-05
BEL,internet_women,0.939,0.033,2022-06
BEL,internet_women,0.939,0.033,2022-07
BEL,internet_women,0.939,0.033,2022-08
BEL,internet_women,0.939,0.033,2022-09
BEL,internet_women,0.939,0.033,2022-10
BEL,internet_women,0.939,0.032,2022-11
BEL,internet_women,0.939,0.032,2022-12
BEL,internet_women,0.941,0.032,2023-01
BEL,internet_women,0.941,0.032,2023-02
BEL,internet_women,0.941,0.032,2023-03
BEL,internet_women,0.941,0.033,2023-04
BEL,internet_women,0.941,0.033,2023-05
BEL,internet_women,0.94,0.032,2023-06
BEL,internet_women,0.941,0.032,2023-07
BEL,internet_women,0.941,0.032,2023-08
BEL,internet_women,0.941,0.032,2023-09
BEL,internet_women,0.94,0.032,2023-10
BEL,internet_women,0.939,0.032,2023-11
BEL,internet_women,0.939,0.032,2023-12
BEL,internet_women,0.939,0.032,2024-01
BEL,internet_women,0.94,0.033,2024-02
BEL,internet_women,0.94,0.033,2024-03
BEL,internet_women,0.94,0.033,2024-04
BEL,internet_women,0.941,0.033,2024-05
BEL,internet_women,0.942,0.033,2024-06
BEL,internet_women,0.942,0.033,2024-07
BEL,internet_women,0.941,0.033,2024-08
BEL,internet_women,0.941,0.033,2024-09
BEL,internet_women,0.941,0.033,2024-10
BEL,internet_women,0.941,0.033,2024-11
BEL,mobile_fm_ratio,0.991,0.02,2015-01
BEL,mobile_fm_ratio,0.992,0.022,2016-01
BEL,mobile_fm_ratio,0.999,0.022,2017-01
BEL,mobile_fm_ratio,0.991,0.022,2018-01
BEL,mobile_fm_ratio,0.99,0.021,2019-01
BEL,mobile_fm_ratio,0.99,0.021,2019-02
BEL,mobile_fm_ratio,0.99,0.021,2019-03
BEL,mobile_fm_ratio,0.991,0.021,2019-04
BEL,mobile_fm_ratio,0.991,0.021,2019-05
BEL,mobile_fm_ratio,0.99,0.021,2019-06
BEL,mobile_fm_ratio,0.99,0.021,2019-07
BEL,mobile_fm_ratio,0.99,0.021,2019-08
BEL,mobile_fm_ratio,0.99,0.021,2019-09
BEL,mobile_fm_ratio,0.99,0.021,2019-10
BEL,mobile_fm_ratio,0.991,0.021,2019-11
BEL,mobile_fm_ratio,0.99,0.021,2019-12
BEL,mobile_fm_ratio,0.994,0.021,2020-01
BEL,mobile_fm_ratio,0.994,0.021,2020-02
BEL,mobile_fm_ratio,0.994,0.021,2020-03
BEL,mobile_fm_ratio,0.994,0.021,2020-04
BEL,mobile_fm_ratio,0.994,0.021,2020-05
BEL,mobile_fm_ratio,0.994,0.021,2020-06
BEL,mobile_fm_ratio,0.994,0.021,2020-07
BEL,mobile_fm_ratio,0.994,0.021,2020-08
BEL,mobile_fm_ratio,0.994,0.021,2020-09
BEL,mobile_fm_ratio,0.994,0.021,2020-10
BEL,mobile_fm_ratio,0.994,0.021,2020-11
BEL,mobile_fm_ratio,0.994,0.021,2020-12
BEL,mobile_fm_ratio,0.994,0.021,2021-01
BEL,mobile_fm_ratio,0.994,0.021,2021-02
BEL,mobile_fm_ratio,0.994,0.021,2021-03
BEL,mobile_fm_ratio,0.994,0.021,2021-04
BEL,mobile_fm_ratio,0.994,0.021,2021-05
BEL,mobile_fm_ratio,0.994,0.021,2021-06
BEL,mobile_fm_ratio,0.994,0.021,2021-07
BEL,mobile_fm_ratio,0.994,0.021,2021-08
BEL,mobile_fm_ratio,0.994,0.021,2021-09
BEL,mobile_fm_ratio,0.994,0.021,2021-10
BEL,mobile_fm_ratio,0.994,0.021,2021-11
BEL,mobile_fm_ratio,0.994,0.021,2021-12
BEL,mobile_fm_ratio,0.995,0.023,2022-01
BEL,mobile_fm_ratio,0.995,0.023,2022-02
BEL,mobile_fm_ratio,0.995,0.023,2022-03
BEL,mobile_fm_ratio,0.995,0.023,2022-04
BEL,mobile_fm_ratio,0.995,0.023,2022-05
BEL,mobile_fm_ratio,0.995,0.023,2022-06
BEL,mobile_fm_ratio,0.995,0.023,2022-07
BEL,mobile_fm_ratio,0.995,0.023,2022-08
BEL,mobile_fm_ratio,0.995,0.023,2022-09
BEL,mobile_fm_ratio,0.996,0.023,2022-10
BEL,mobile_fm_ratio,0.995,0.023,2022-11
BEL,mobile_fm_ratio,0.995,0.023,2022-12
BEL,mobile_fm_ratio,0.994,0.022,2023-01
BEL,mobile_fm_ratio,0.994,0.022,2023-02
BEL,mobile_fm_ratio,0.994,0.022,2023-03
BEL,mobile_fm_ratio,0.994,0.022,2023-04
BEL,mobile_fm_ratio,0.994,0.022,2023-05
BEL,mobile_fm_ratio,0.994,0.022,2023-06
BEL,mobile_fm_ratio,0.993,0.022,2023-07
BEL,mobile_fm_ratio,0.993,0.022,2023-08
BEL,mobile_fm_ratio,0.993,0.022,2023-09
BEL,mobile_fm_ratio,0.994,0.022,2023-10
BEL,mobile_fm_ratio,0.993,0.022,2023-11
BEL,mobile_fm_ratio,0.993,0.022,2023-12
BEL,mobile_fm_ratio,0.994,0.022,2024-01
BEL,mobile_fm_ratio,0.994,0.022,2024-02
BEL,mobile_fm_ratio,0.994,0.022,2024-03
BEL,mobile_fm_ratio,0.994,0.022,2024-04
BEL,mobile_fm_ratio,0.994,0.022,2024-05
BEL,mobile_fm_ratio,0.994,0.022,2024-06
BEL,mobile_fm_ratio,0.994,0.022,2024-07
BEL,mobile_fm_ratio,0.994,0.022,2024-08
BEL,mobile_fm_ratio,0.994,0.022,2024-09
BEL,mobile_fm_ratio,0.994,0.022,2024-10
BEL,mobile_fm_ratio,0.994,0.022,2024-11
BEL,mobile_men,0.93,0.058,2015-01
BEL,mobile_men,0.942,0.058,2016-01
BEL,mobile_men,0.948,0.057,2017-01
BEL,mobile_men,0.945,0.057,2018-01
BEL,mobile_men,0.942,0.057,2019-01
BEL,mobile_men,0.942,0.057,2019-02
BEL,mobile_men,0.942,0.057,2019-03
BEL,mobile_men,0.942,0.057,2019-04
BEL,mobile_men,0.941,0.057,2019-05
BEL,mobile_men,0.941,0.057,2019-06
BEL,mobile_men,0.941,0.057,2019-07
BEL,mobile_men,0.941,0.057,2019-08
BEL,mobile_men,0.941,0.057,2019-09
BEL,mobile_men,0.941,0.057,2019-10
BEL,mobile_men,0.942,0.057,2019-11
BEL,mobile_men,0.942,0.057,2019-12
BEL,mobile_men,0.94,0.058,2020-01
BEL,mobile_men,0.939,0.058,2020-02
BEL,mobile_men,0.939,0.058,2020-03
BEL,mobile_men,0.939,0.058,2020-04
BEL,mobile_men,0.939,0.058,2020-05
BEL,mobile_men,0.939,0.058,2020-06
BEL,mobile_men,0.94,0.058,2020-07
BEL,mobile_men,0.939,0.058,2020-08
BEL,mobile_men,0.939,0.058,2020-09
BEL,mobile_men,0.939,0.058,2020-10
BEL,mobile_men,0.939,0.058,2020-11
BEL,mobile_men,0.939,0.058,2020-12
BEL,mobile_men,0.93,0.059,2021-01
BEL,mobile_men,0.93,0.059,2021-02
BEL,mobile_men,0.93,0.059,2021-03
BEL,mobile_men,0.93,0.059,2021-04
BEL,mobile_men,0.93,0.059,2021-05
BEL,mobile_men,0.93,0.059,2021-06
BEL,mobile_men,0.93,0.059,2021-07
BEL,mobile_men,0.93,0.059,2021-08
BEL,mobile_men,0.93,0.059,2021-09
BEL,mobile_men,0.93,0.059,2021-10
BEL,mobile_men,0.93,0.059,2021-11
BEL,mobile_men,0.93,0.059,2021-12
BEL,mobile_men,0.935,0.06,2022-01
BEL,mobile_men,0.935,0.06,2022-02
BEL,mobile_men,0.935,0.06,2022-03
BEL,mobile_men,0.935,0.06,2022-04
BEL,mobile_men,0.935,0.06,2022-05
BEL,mobile_men,0.935,0.06,2022-06
BEL,mobile_men,0.935,0.06,2022-07
BEL,mobile_men,0.935,0.06,2022-08
BEL,mobile_men,0.932,0.06,2022-09
BEL,mobile_men,0.932,0.06,2022-10
BEL,mobile_men,0.932,0.06,2022-11
BEL,mobile_men,0.934,0.06,2022-12
BEL,mobile_men,0.935,0.059,2023-01
BEL,mobile_men,0.934,0.059,2023-02
BEL,mobile_men,0.932,0.059,2023-03
BEL,mobile_men,0.933,0.059,2023-04
BEL,mobile_men,0.935,0.059,2023-05
BEL,mobile_men,0.934,0.059,2023-06
BEL,mobile_men,0.932,0.059,2023-07
BEL,mobile_men,0.932,0.059,2023-08
BEL,mobile_men,0.931,0.059,2023-09
BEL,mobile_men,0.934,0.059,2023-10
BEL,mobile_men,0.936,0.059,2023-11
BEL,mobile_men,0.936,0.059,2023-12
BEL,mobile_men,0.936,0.059,2024-01
BEL,mobile_men,0.935,0.059,2024-02
BEL,mobile_men,0.935,0.059,2024-03
BEL,mobile_men,0.935,0.059,2024-04
BEL,mobile_men,0.935,0.059,2024-05
BEL,mobile_men,0.935,0.059,2024-06
BEL,mobile_men,0.935,0.059,2024-07
BEL,mobile_men,0.935,0.059,2024-08
BEL,mobile_men,0.935,0.059,2024-09
BEL,mobile_men,0.935,0.059,2024-10
BEL,mobile_men,0.935,0.059,2024-11
BEL,mobile_women,0.918,0.061,2015-01
BEL,mobile_women,0.928,0.06,2016-01
BEL,mobile_women,0.931,0.059,2017-01
BEL,mobile_women,0.931,0.059,2018-01
BEL,mobile_women,0.929,0.06,2019-01
BEL,mobile_women,0.929,0.06,2019-02
BEL,mobile_women,0.929,0.06,2019-03
BEL,mobile_women,0.929,0.06,2019-04
BEL,mobile_women,0.93,0.06,2019-05
BEL,mobile_women,0.929,0.06,2019-06
BEL,mobile_women,0.929,0.06,2019-07
BEL,mobile_women,0.929,0.06,2019-08
BEL,mobile_women,0.929,0.06,2019-09
BEL,mobile_women,0.929,0.06,2019-10
BEL,mobile_women,0.93,0.06,2019-11
BEL,mobile_women,0.93,0.06,2019-12
BEL,mobile_women,0.925,0.065,2020-01
BEL,mobile_women,0.925,0.065,2020-02
BEL,mobile_women,0.925,0.065,2020-03
BEL,mobile_women,0.925,0.065,2020-04
BEL,mobile_women,0.924,0.065,2020-05
BEL,mobile_women,0.924,0.065,2020-06
BEL,mobile_women,0.925,0.065,2020-07
BEL,mobile_women,0.924,0.065,2020-08
BEL,mobile_women,0.924,0.065,2020-09
BEL,mobile_women,0.924,0.065,2020-10
BEL,mobile_women,0.924,0.065,2020-11
BEL,mobile_women,0.924,0.065,2020-12
BEL,mobile_women,0.918,0.065,2021-01
BEL,mobile_women,0.918,0.065,2021-02
BEL,mobile_women,0.918,0.065,2021-03
BEL,mobile_women,0.918,0.065,2021-04
BEL,mobile_women,0.918,0.065,2021-05
BEL,mobile_women,0.918,0.065,2021-06
BEL,mobile_women,0.918,0.065,2021-07
BEL,mobile_women,0.918,0.065,2021-08
BEL,mobile_women,0.918,0.065,2021-09
BEL,mobile_women,0.918,0.065,2021-10
BEL,mobile_women,0.918,0.065,2021-11
BEL,mobile_women,0.918,0.065,2021-12
BEL,mobile_women,0.931,0.065,2022-01
BEL,mobile_women,0.931,0.065,2022-02
BEL,mobile_women,0.931,0.065,2022-03
BEL,mobile_women,0.931,0.065,2022-04
BEL,mobile_women,0.931,0.065,2022-05
BEL,mobile_women,0.931,0.065,2022-06
BEL,mobile_women,0.931,0.065,2022-07
BEL,mobile_women,0.931,0.065,2022-08
BEL,mobile_women,0.931,0.065,2022-09
BEL,mobile_women,0.931,0.065,2022-10
BEL,mobile_women,0.931,0.065,2022-11
BEL,mobile_women,0.931,0.065,2022-12
BEL,mobile_women,0.93,0.065,2023-01
BEL,mobile_women,0.93,0.065,2023-02
BEL,mobile_women,0.93,0.065,2023-03
BEL,mobile_women,0.93,0.065,2023-04
BEL,mobile_women,0.93,0.065,2023-05
BEL,mobile_women,0.931,0.065,2023-06
BEL,mobile_women,0.928,0.065,2023-07
BEL,mobile_women,0.928,0.065,2023-08
BEL,mobile_women,0.929,0.065,2023-09
BEL,mobile_women,0.931,0.065,2023-10
BEL,mobile_women,0.93,0.065,2023-11
BEL,mobile_women,0.93,0.065,2023-12
BEL,mobile_women,0.931,0.065,2024-01
BEL,mobile_women,0.93,0.065,2024-02
BEL,mobile_women,0.93,0.065,2024-03
BEL,mobile_women,0.93,0.065,2024-04
BEL,mobile_women,0.93,0.065,2024-05
BEL,mobile_women,0.929,0.065,2024-06
BEL,mobile_women,0.929,0.065,2024-07
BEL,mobile_women,0.929,0.065,2024-08
BEL,mobile_women,0.929,0.065,2024-09
BEL,mobile_women,0.929,0.065,2024-10
BEL,mobile_women,0.93,0.065,2024-11
BEN,internet_fm_ratio,0.404,0.17,2015-01
BEN,internet_fm_ratio,0.403,0.169,2016-01
BEN,internet_fm_ratio,0.363,0.169,2017-01
BEN,internet_fm_ratio,0.415,0.141,2018-01
BEN,internet_fm_ratio,0.445,0.137,2019-01
BEN,internet_fm_ratio,0.445,0.137,2019-02
BEN,internet_fm_ratio,0.443,0.137,2019-03
BEN,internet_fm_ratio,0.442,0.137,2019-04
BEN,internet_fm_ratio,0.441,0.137,2019-05
BEN,internet_fm_ratio,0.441,0.137,2019-06
BEN,internet_fm_ratio,0.441,0.137,2019-07
BEN,internet_fm_ratio,0.441,0.137,2019-08
BEN,internet_fm_ratio,0.441,0.137,2019-09
BEN,internet_fm_ratio,0.441,0.137,2019-10
BEN,internet_fm_ratio,0.441,0.137,2019-11
BEN,internet_fm_ratio,0.441,0.137,2019-12
BEN,internet_fm_ratio,0.438,0.138,2020-01
BEN,internet_fm_ratio,0.439,0.138,2020-02
BEN,internet_fm_ratio,0.439,0.138,2020-03
BEN,internet_fm_ratio,0.439,0.138,2020-04
BEN,internet_fm_ratio,0.439,0.138,2020-05
BEN,internet_fm_ratio,0.439,0.138,2020-06
BEN,internet_fm_ratio,0.439,0.138,2020-07
BEN,internet_fm_ratio,0.44,0.138,2020-08
BEN,internet_fm_ratio,0.441,0.138,2020-09
BEN,internet_fm_ratio,0.441,0.138,2020-10
BEN,internet_fm_ratio,0.441,0.138,2020-11
BEN,internet_fm_ratio,0.441,0.138,2020-12
BEN,internet_fm_ratio,0.47,0.133,2021-01
BEN,internet_fm_ratio,0.47,0.133,2021-02
BEN,internet_fm_ratio,0.476,0.133,2021-03
BEN,internet_fm_ratio,0.476,0.133,2021-04
BEN,internet_fm_ratio,0.476,0.133,2021-05
BEN,internet_fm_ratio,0.48,0.133,2021-06
BEN,internet_fm_ratio,0.481,0.133,2021-07
BEN,internet_fm_ratio,0.486,0.133,2021-08
BEN,internet_fm_ratio,0.494,0.133,2021-09
BEN,internet_fm_ratio,0.494,0.133,2021-10
BEN,internet_fm_ratio,0.486,0.133,2021-11
BEN,internet_fm_ratio,0.48,0.133,2021-12
BEN,internet_fm_ratio,0.49,0.132,2022-01
BEN,internet_fm_ratio,0.49,0.132,2022-02
BEN,internet_fm_ratio,0.49,0.132,2022-03
BEN,internet_fm_ratio,0.49,0.132,2022-04
BEN,internet_fm_ratio,0.489,0.132,2022-05
BEN,internet_fm_ratio,0.489,0.132,2022-06
BEN,internet_fm_ratio,0.489,0.132,2022-07
BEN,internet_fm_ratio,0.541,0.132,2022-08
BEN,internet_fm_ratio,0.489,0.132,2022-09
BEN,internet_fm_ratio,0.49,0.132,2022-10
BEN,internet_fm_ratio,0.485,0.132,2022-11
BEN,internet_fm_ratio,0.485,0.132,2022-12
BEN,internet_fm_ratio,0.478,0.133,2023-01
BEN,internet_fm_ratio,0.478,0.133,2023-02
BEN,internet_fm_ratio,0.488,0.133,2023-03
BEN,internet_fm_ratio,0.544,0.133,2023-04
BEN,internet_fm_ratio,0.548,0.133,2023-05
BEN,internet_fm_ratio,0.548,0.133,2023-06
BEN,internet_fm_ratio,0.544,0.133,2023-07
BEN,internet_fm_ratio,0.544,0.133,2023-08
BEN,internet_fm_ratio,0.547,0.133,2023-09
BEN,internet_fm_ratio,0.548,0.133,2023-10
BEN,internet_fm_ratio,0.544,0.133,2023-11
BEN,internet_fm_ratio,0.547,0.133,2023-12
BEN,internet_fm_ratio,0.553,0.133,2024-01
BEN,internet_fm_ratio,0.573,0.133,2024-02
BEN,internet_fm_ratio,0.573,0.133,2024-03
BEN,internet_fm_ratio,0.574,0.133,2024-04
BEN,internet_fm_ratio,0.574,0.133,2024-05
BEN,internet_fm_ratio,0.574,0.133,2024-06
BEN,internet_fm_ratio,0.574,0.133,2024-07
BEN,internet_fm_ratio,0.573,0.133,2024-08
BEN,internet_fm_ratio,0.57,0.133,2024-09
BEN,internet_fm_ratio,0.573,0.133,2024-10
BEN,internet_fm_ratio,0.574,0.133,2024-11
BEN,internet_men,0.217,0.103,2015-01
BEN,internet_men,0.221,0.104,2016-01
BEN,internet_men,0.223,0.104,2017-01
BEN,internet_men,0.252,0.101,2018-01
BEN,internet_men,0.333,0.098,2019-01
BEN,internet_men,0.333,0.098,2019-02
BEN,internet_men,0.334,0.098,2019-03
BEN,internet_men,0.334,0.098,2019-04
BEN,internet_men,0.315,0.098,2019-05
BEN,internet_men,0.312,0.098,2019-06
BEN,internet_men,0.312,0.098,2019-07
BEN,internet_men,0.312,0.098,2019-08
BEN,internet_men,0.315,0.098,2019-09
BEN,internet_men,0.315,0.098,2019-10
BEN,internet_men,0.312,0.098,2019-11
BEN,internet_men,0.312,0.098,2019-12
BEN,internet_men,0.34,0.097,2020-01
BEN,internet_men,0.34,0.097,2020-02
BEN,internet_men,0.34,0.097,2020-03
BEN,internet_men,0.341,0.097,2020-04
BEN,internet_men,0.344,0.097,2020-05
BEN,internet_men,0.349,0.097,2020-06
BEN,internet_men,0.349,0.097,2020-07
BEN,internet_men,0.349,0.097,2020-08
BEN,internet_men,0.349,0.097,2020-09
BEN,internet_men,0.349,0.097,2020-10
BEN,internet_men,0.349,0.097,2020-11
BEN,internet_men,0.349,0.097,2020-12
BEN,internet_men,0.344,0.097,2021-01
BEN,internet_men,0.343,0.097,2021-02
BEN,internet_men,0.345,0.097,2021-03
BEN,internet_men,0.345,0.097,2021-04
BEN,internet_men,0.344,0.097,2021-05
BEN,internet_men,0.344,0.097,2021-06
BEN,internet_men,0.348,0.097,2021-07
BEN,internet_men,0.348,0.097,2021-08
BEN,internet_men,0.348,0.097,2021-09
BEN,internet_men,0.348,0.097,2021-10
BEN,internet_men,0.348,0.097,2021-11
BEN,internet_men,0.344,0.097,2021-12
BEN,internet_men,0.357,0.098,2022-01
BEN,internet_men,0.357,0.098,2022-02
BEN,internet_men,0.357,0.098,2022-03
BEN,internet_men,0.357,0.098,2022-04
BEN,internet_men,0.359,0.098,2022-05
BEN,internet_men,0.359,0.098,2022-06
BEN,internet_men,0.359,0.098,2022-07
BEN,internet_men,0.359,0.098,2022-08
BEN,internet_men,0.359,0.098,2022-09
BEN,internet_men,0.357,0.098,2022-10
BEN,internet_men,0.356,0.098,2022-11
BEN,internet_men,0.355,0.098,2022-12
BEN,internet_men,0.346,0.098,2023-01
BEN,internet_men,0.356,0.098,2023-02
BEN,internet_men,0.357,0.098,2023-03
BEN,internet_men,0.359,0.098,2023-04
BEN,internet_men,0.364,0.098,2023-05
BEN,internet_men,0.364,0.098,2023-06
BEN,internet_men,0.357,0.098,2023-07
BEN,internet_men,0.359,0.098,2023-08
BEN,internet_men,0.36,0.098,2023-09
BEN,internet_men,0.367,0.098,2023-10
BEN,internet_men,0.359,0.098,2023-11
BEN,internet_men,0.361,0.098,2023-12
BEN,internet_men,0.372,0.098,2024-01
BEN,internet_men,0.417,0.098,2024-02
BEN,internet_men,0.418,0.098,2024-03
BEN,internet_men,0.418,0.098,2024-04
BEN,internet_men,0.42,0.098,2024-05
BEN,internet_men,0.421,0.098,2024-06
BEN,internet_men,0.42,0.098,2024-07
BEN,internet_men,0.417,0.098,2024-08
BEN,internet_men,0.417,0.098,2024-09
BEN,internet_men,0.417,0.098,2024-10
BEN,internet_men,0.418,0.098,2024-11
BEN,internet_women,0.072,0.096,2015-01
BEN,internet_women,0.08,0.098,2016-01
BEN,internet_women,0.084,0.097,2017-01
BEN,internet_women,0.13,0.094,2018-01
BEN,internet_women,0.177,0.089,2019-01
BEN,internet_women,0.176,0.089,2019-02
BEN,internet_women,0.176,0.089,2019-03
BEN,internet_women,0.176,0.089,2019-04
BEN,internet_women,0.176,0.089,2019-05
BEN,internet_women,0.176,0.089,2019-06
BEN,internet_women,0.176,0.089,2019-07
BEN,internet_women,0.176,0.089,2019-08
BEN,internet_women,0.176,0.089,2019-09
BEN,internet_women,0.176,0.089,2019-10
BEN,internet_women,0.176,0.089,2019-11
BEN,internet_women,0.176,0.089,2019-12
BEN,internet_women,0.191,0.089,2020-01
BEN,internet_women,0.191,0.089,2020-02
BEN,internet_women,0.191,0.089,2020-03
BEN,internet_women,0.191,0.089,2020-04
BEN,internet_women,0.191,0.089,2020-05
BEN,internet_women,0.192,0.089,2020-06
BEN,internet_women,0.192,0.089,2020-07
BEN,internet_women,0.192,0.089,2020-08
BEN,internet_women,0.192,0.089,2020-09
BEN,internet_women,0.192,0.089,2020-10
BEN,internet_women,0.189,0.089,2020-11
BEN,internet_women,0.189,0.089,2020-12
BEN,internet_women,0.187,0.089,2021-01
BEN,internet_women,0.187,0.089,2021-02
BEN,internet_women,0.187,0.089,2021-03
BEN,internet_women,0.187,0.089,2021-04
BEN,internet_women,0.187,0.089,2021-05
BEN,internet_women,0.187,0.089,2021-06
BEN,internet_women,0.187,0.089,2021-07
BEN,internet_women,0.187,0.089,2021-08
BEN,internet_women,0.188,0.089,2021-09
BEN,internet_women,0.188,0.089,2021-10
BEN,internet_women,0.187,0.089,2021-11
BEN,internet_women,0.187,0.089,2021-12
BEN,internet_women,0.21,0.09,2022-01
BEN,internet_women,0.21,0.09,2022-02
BEN,internet_women,0.21,0.09,2022-03
BEN,internet_women,0.21,0.09,2022-04
BEN,internet_women,0.21,0.09,2022-05
BEN,internet_women,0.21,0.09,2022-06
BEN,internet_women,0.21,0.09,2022-07
BEN,internet_women,0.216,0.09,2022-08
BEN,internet_women,0.21,0.09,2022-09
BEN,internet_women,0.21,0.09,2022-10
BEN,internet_women,0.21,0.09,2022-11
BEN,internet_women,0.21,0.09,2022-12
BEN,internet_women,0.21,0.09,2023-01
BEN,internet_women,0.211,0.09,2023-02
BEN,internet_women,0.211,0.09,2023-03
BEN,internet_women,0.22,0.09,2023-04
BEN,internet_women,0.227,0.09,2023-05
BEN,internet_women,0.227,0.09,2023-06
BEN,internet_women,0.218,0.09,2023-07
BEN,internet_women,0.219,0.09,2023-08
BEN,internet_women,0.226,0.09,2023-09
BEN,internet_women,0.227,0.09,2023-10
BEN,internet_women,0.22,0.09,2023-11
BEN,internet_women,0.226,0.09,2023-12
BEN,internet_women,0.233,0.09,2024-01
BEN,internet_women,0.288,0.09,2024-02
BEN,internet_women,0.289,0.09,2024-03
BEN,internet_women,0.289,0.09,2024-04
BEN,internet_women,0.287,0.09,2024-05
BEN,internet_women,0.285,0.091,2024-06
BEN,internet_women,0.287,0.09,2024-07
BEN,internet_women,0.288,0.09,2024-08
BEN,internet_women,0.273,0.09,2024-09
BEN,internet_women,0.288,0.09,2024-10
BEN,internet_women,0.288,0.09,2024-11
BEN,mobile_fm_ratio,0.677,0.086,2015-01
BEN,mobile_fm_ratio,0.678,0.085,2016-01
BEN,mobile_fm_ratio,0.663,0.086,2017-01
BEN,mobile_fm_ratio,0.679,0.083,2018-01
BEN,mobile_fm_ratio,0.722,0.081,2019-01
BEN,mobile_fm_ratio,0.721,0.081,2019-02
BEN,mobile_fm_ratio,0.719,0.081,2019-03
BEN,mobile_fm_ratio,0.715,0.081,2019-04
BEN,mobile_fm_ratio,0.716,0.081,2019-05
BEN,mobile_fm_ratio,0.716,0.081,2019-06
BEN,mobile_fm_ratio,0.716,0.081,2019-07
BEN,mobile_fm_ratio,0.716,0.081,2019-08
BEN,mobile_fm_ratio,0.716,0.081,2019-09
BEN,mobile_fm_ratio,0.716,0.081,2019-10
BEN,mobile_fm_ratio,0.716,0.081,2019-11
BEN,mobile_fm_ratio,0.716,0.081,2019-12
BEN,mobile_fm_ratio,0.721,0.082,2020-01
BEN,mobile_fm_ratio,0.721,0.082,2020-02
BEN,mobile_fm_ratio,0.721,0.082,2020-03
BEN,mobile_fm_ratio,0.721,0.082,2020-04
BEN,mobile_fm_ratio,0.72,0.082,2020-05
BEN,mobile_fm_ratio,0.72,0.082,2020-06
BEN,mobile_fm_ratio,0.72,0.082,2020-07
BEN,mobile_fm_ratio,0.72,0.082,2020-08
BEN,mobile_fm_ratio,0.72,0.082,2020-09
BEN,mobile_fm_ratio,0.72,0.082,2020-10
BEN,mobile_fm_ratio,0.721,0.082,2020-11
BEN,mobile_fm_ratio,0.721,0.082,2020-12
BEN,mobile_fm_ratio,0.732,0.082,2021-01
BEN,mobile_fm_ratio,0.733,0.082,2021-02
BEN,mobile_fm_ratio,0.734,0.082,2021-03
BEN,mobile_fm_ratio,0.735,0.082,2021-04
BEN,mobile_fm_ratio,0.735,0.082,2021-05
BEN,mobile_fm_ratio,0.736,0.082,2021-06
BEN,mobile_fm_ratio,0.738,0.082,2021-07
BEN,mobile_fm_ratio,0.741,0.082,2021-08
BEN,mobile_fm_ratio,0.755,0.082,2021-09
BEN,mobile_fm_ratio,0.755,0.082,2021-10
BEN,mobile_fm_ratio,0.741,0.082,2021-11
BEN,mobile_fm_ratio,0.736,0.082,2021-12
BEN,mobile_fm_ratio,0.73,0.081,2022-01
BEN,mobile_fm_ratio,0.73,0.081,2022-02
BEN,mobile_fm_ratio,0.73,0.081,2022-03
BEN,mobile_fm_ratio,0.732,0.081,2022-04
BEN,mobile_fm_ratio,0.732,0.081,2022-05
BEN,mobile_fm_ratio,0.736,0.081,2022-06
BEN,mobile_fm_ratio,0.738,0.081,2022-07
BEN,mobile_fm_ratio,0.786,0.081,2022-08
BEN,mobile_fm_ratio,0.736,0.081,2022-09
BEN,mobile_fm_ratio,0.73,0.081,2022-10
