gid_0,outcome,predicted,predicted_error,date
PLW,mobile_fm_ratio,0.996,0.042,2024-04
PLW,mobile_women,0.826,0.962,2024-04
PLW,mobile_men,0.808,0.092,2024-04
PHL,internet_fm_ratio,0.99,0.051,2024-04
PHL,internet_women,0.666,1.02,2024-04
PHL,internet_men,0.649,0.728,2024-04
PHL,mobile_fm_ratio,0.99,0.042,2024-04
PHL,mobile_women,0.76,0.787,2024-04
PHL,mobile_men,0.771,0.089,2024-04
PER,internet_fm_ratio,0.955,0.045,2024-04
PER,internet_women,0.742,1.284,2024-04
PER,internet_men,0.767,0.891,2024-04
PER,mobile_fm_ratio,0.969,0.04,2024-04
PER,mobile_women,0.809,1.163,2024-04
PER,mobile_men,0.8,0.086,2024-04
PAN,internet_fm_ratio,1.009,0.047,2024-04
PAN,internet_women,0.725,3.245,2024-04
PAN,internet_men,0.733,2.144,2024-04
PAN,mobile_fm_ratio,1.012,0.044,2024-04
PAN,mobile_women,0.826,0.428,2024-04
PAN,mobile_men,0.819,0.088,2024-04
PAK,internet_fm_ratio,0.664,0.053,2024-04
PAK,internet_women,0.178,0.652,2024-04
PAK,internet_men,0.361,0.484,2024-04
PAK,mobile_fm_ratio,0.626,0.033,2024-04
PAK,mobile_women,0.563,1.647,2024-04
PAK,mobile_men,0.774,0.076,2024-04
OMN,internet_fm_ratio,0.985,0.055,2024-04
OMN,internet_women,0.982,3.337,2024-04
OMN,internet_men,0.971,2.202,2024-04
OMN,mobile_fm_ratio,0.972,0.041,2024-04
OMN,mobile_women,0.964,2.401,2024-04
OMN,mobile_men,0.97,0.08,2024-04
NZL,internet_fm_ratio,1.007,0.04,2024-04
NZL,internet_women,0.968,4.36,2024-04
NZL,internet_men,0.965,2.848,2024-04
NZL,mobile_fm_ratio,0.999,0.039,2024-04
NZL,mobile_women,0.905,0.94,2024-04
NZL,mobile_men,0.933,0.09,2024-04
NPL,internet_fm_ratio,0.829,0.043,2024-04
NPL,internet_women,0.569,0.517,2024-04
NPL,internet_men,0.683,0.404,2024-04
NPL,mobile_fm_ratio,0.865,0.04,2024-04
NPL,mobile_women,0.746,0.969,2024-04
NPL,mobile_men,0.83,0.077,2024-04
NOR,internet_fm_ratio,1.007,0.04,2024-04
NOR,internet_women,0.986,6.839,2024-04
NOR,internet_men,0.985,4.427,2024-04
NOR,mobile_fm_ratio,0.993,0.041,2024-04
NOR,mobile_women,0.901,1.537,2024-04
NOR,mobile_men,0.91,0.093,2024-04
NLD,internet_fm_ratio,0.984,0.04,2024-04
NLD,internet_women,0.924,5.679,2024-04
NLD,internet_men,0.935,3.686,2024-04
NLD,mobile_fm_ratio,0.988,0.038,2024-04
NLD,mobile_women,0.893,1.096,2024-04
NLD,mobile_men,0.913,0.087,2024-04
NIC,internet_fm_ratio,0.995,0.045,2024-04
NIC,internet_women,0.566,0.651,2024-04
NIC,internet_men,0.651,0.485,2024-04
NIC,mobile_fm_ratio,1.017,0.04,2024-04
NIC,mobile_women,0.747,1.032,2024-04
NIC,mobile_men,0.816,0.083,2024-04
NGA,internet_fm_ratio,0.631,0.071,2024-04
NGA,internet_women,0.325,0.622,2024-04
NGA,internet_men,0.487,0.475,2024-04
NGA,mobile_fm_ratio,0.797,0.041,2024-04
NGA,mobile_women,0.641,0.821,2024-04
NGA,mobile_men,0.746,0.088,2024-04
NER,internet_fm_ratio,0.445,0.082,2024-04
NER,internet_women,0.147,0.294,2024-04
NER,internet_men,0.319,0.265,2024-04
NER,mobile_fm_ratio,0.669,0.04,2024-04
NER,mobile_women,0.545,1.026,2024-04
NER,mobile_men,0.662,0.07,2024-04
MYS,internet_fm_ratio,0.982,0.042,2024-04
MYS,internet_women,0.967,2.776,2024-04
MYS,internet_men,0.98,1.842,2024-04
MYS,mobile_fm_ratio,0.983,0.039,2024-04
MYS,mobile_women,0.951,1.098,2024-04
MYS,mobile_men,0.97,0.087,2024-04
MWI,internet_fm_ratio,0.529,0.06,2024-04
MWI,internet_women,0.199,0.287,2024-04
MWI,internet_men,0.364,0.263,2024-04
MWI,mobile_fm_ratio,0.737,0.043,2024-04
MWI,mobile_women,0.559,0.791,2024-04
MWI,mobile_men,0.565,0.089,2024-04
MUS,internet_fm_ratio,0.976,0.039,2024-04
MUS,internet_women,0.723,2.379,2024-04
MUS,internet_men,0.734,1.589,2024-04
MUS,mobile_fm_ratio,0.974,0.04,2024-04
MUS,mobile_women,0.83,0.505,2024-04
MUS,mobile_men,0.842,0.087,2024-04
MRT,internet_fm_ratio,0.715,0.064,2024-04
MRT,internet_women,0.434,0.676,2024-04
MRT,internet_men,0.58,0.513,2024-04
MRT,mobile_fm_ratio,0.837,0.04,2024-04
MRT,mobile_women,0.73,1.606,2024-04
MRT,mobile_men,0.815,0.075,2024-04
MOZ,internet_fm_ratio,0.659,0.066,2024-04
MOZ,internet_women,0.179,0.269,2024-04
MOZ,internet_men,0.221,0.249,2024-04
MOZ,mobile_fm_ratio,0.777,0.045,2024-04
MOZ,mobile_women,0.409,0.99,2024-04
MOZ,mobile_men,0.539,0.08,2024-04
MNG,internet_fm_ratio,1,0.052,2024-04
MNG,internet_women,0.804,1.15,2024-04
MNG,internet_men,0.824,0.814,2024-04
MNG,mobile_fm_ratio,1.013,0.042,2024-04
MNG,mobile_women,0.872,1.686,2024-04
MNG,mobile_men,0.859,0.095,2024-04
MNE,internet_fm_ratio,0.985,0.041,2024-04
MNE,internet_women,0.871,2.31,2024-04
MNE,internet_men,0.889,1.546,2024-04
MNE,mobile_fm_ratio,0.991,0.039,2024-04
MNE,mobile_women,0.934,1.819,2024-04
MNE,mobile_men,0.944,0.09,2024-04
MMR,internet_fm_ratio,0.914,0.046,2024-04
MMR,internet_women,0.451,0.525,2024-04
MMR,internet_men,0.505,0.414,2024-04
MMR,mobile_fm_ratio,0.953,0.041,2024-04
MMR,mobile_women,0.658,1.628,2024-04
MMR,mobile_men,0.718,0.091,2024-04
MLT,internet_fm_ratio,0.993,0.036,2024-04
MLT,internet_women,0.916,4.435,2024-04
MLT,internet_men,0.922,2.896,2024-04
MLT,mobile_fm_ratio,0.985,0.04,2024-04
MLT,mobile_women,0.927,0.422,2024-04
MLT,mobile_men,0.938,0.088,2024-04
MLI,internet_fm_ratio,0.483,0.075,2024-04
MLI,internet_women,0.207,0.36,2024-04
MLI,internet_men,0.377,0.306,2024-04
MLI,mobile_fm_ratio,0.665,0.04,2024-04
MLI,mobile_women,0.583,1.382,2024-04
MLI,mobile_men,0.811,0.068,2024-04
MKD,internet_fm_ratio,0.962,0.04,2024-04
MKD,internet_women,0.818,1.715,2024-04
MKD,internet_men,0.846,1.167,2024-04
MKD,mobile_fm_ratio,0.977,0.039,2024-04
MKD,mobile_women,0.908,1.625,2024-04
MKD,mobile_men,0.934,0.086,2024-04
MHL,internet_fm_ratio,1.011,0.05,2024-04
MHL,internet_women,0.615,0.806,2024-04
MHL,internet_men,0.632,0.593,2024-04
MHL,mobile_fm_ratio,0.966,0.042,2024-04
MHL,mobile_women,0.769,0.96,2024-04
MHL,mobile_men,0.765,0.085,2024-04
MEX,internet_fm_ratio,0.987,0.042,2024-04
MEX,internet_women,0.775,1.985,2024-04
MEX,internet_men,0.789,1.339,2024-04
MEX,mobile_fm_ratio,0.98,0.041,2024-04
MEX,mobile_women,0.789,0.699,2024-04
MEX,mobile_men,0.795,0.085,2024-04
MDV,internet_fm_ratio,1.174,0.043,2024-04
MDV,internet_women,0.92,1.966,2024-04
MDV,internet_men,0.792,1.335,2024-04
MDV,mobile_fm_ratio,0.985,0.041,2024-04
MDV,mobile_women,0.912,1.644,2024-04
MDV,mobile_men,0.943,0.086,2024-04
MDG,internet_fm_ratio,0.743,0.06,2024-04
MDG,internet_women,0.218,0.292,2024-04
MDG,internet_men,0.226,0.267,2024-04
MDG,mobile_fm_ratio,0.815,0.045,2024-04
MDG,mobile_women,0.428,0.67,2024-04
MDG,mobile_men,0.563,0.087,2024-04
MDA,internet_fm_ratio,0.997,0.042,2024-04
MDA,internet_women,0.775,1.385,2024-04
MDA,internet_men,0.772,0.958,2024-04
MDA,mobile_fm_ratio,1.004,0.041,2024-04
MDA,mobile_women,0.864,1.102,2024-04
MDA,mobile_men,0.845,0.098,2024-04
MAR,internet_fm_ratio,0.904,0.044,2024-04
MAR,internet_women,0.845,0.899,2024-04
MAR,internet_men,0.879,0.644,2024-04
MAR,mobile_fm_ratio,0.941,0.035,2024-04
MAR,mobile_women,0.844,1.932,2024-04
MAR,mobile_men,0.9,0.074,2024-04
LVA,internet_fm_ratio,1.018,0.04,2024-04
LVA,internet_women,0.918,3.238,2024-04
LVA,internet_men,0.899,2.137,2024-04
LVA,mobile_fm_ratio,1.003,0.04,2024-04
LVA,mobile_women,0.934,1.342,2024-04
LVA,mobile_men,0.927,0.094,2024-04
LUX,internet_fm_ratio,1.013,0.037,2024-04
LUX,internet_women,0.975,7.738,2024-04
LUX,internet_men,0.981,4.992,2024-04
LUX,mobile_fm_ratio,1.002,0.038,2024-04
LUX,mobile_women,0.935,1.009,2024-04
LUX,mobile_men,0.949,0.088,2024-04
LTU,internet_fm_ratio,1.012,0.038,2024-04
LTU,internet_women,0.881,3.822,2024-04
LTU,internet_men,0.869,2.507,2024-04
LTU,mobile_fm_ratio,1.004,0.04,2024-04
LTU,mobile_women,0.95,1.757,2024-04
LTU,mobile_men,0.952,0.094,2024-04
LSO,internet_fm_ratio,1.076,0.053,2024-04
LSO,internet_women,0.481,0.405,2024-04
LSO,internet_men,0.496,0.338,2024-04
LSO,mobile_fm_ratio,1.017,0.044,2024-04
LSO,mobile_women,0.797,0.675,2024-04
LSO,mobile_men,0.771,0.086,2024-04
LKA,internet_fm_ratio,0.921,0.044,2024-04
LKA,internet_women,0.521,1.284,2024-04
LKA,internet_men,0.566,0.895,2024-04
LKA,mobile_fm_ratio,0.985,0.039,2024-04
LKA,mobile_women,0.864,1.491,2024-04
LKA,mobile_men,0.915,0.086,2024-04
LIE,internet_fm_ratio,0.976,0.036,2024-04
LIE,internet_women,0.96,14.336,2024-04
LIE,internet_men,0.96,9.179,2024-04
LIE,mobile_fm_ratio,0.993,0.033,2024-04
LIE,mobile_women,0.946,1.378,2024-04
LIE,mobile_men,0.943,0.085,2024-04
LCA,internet_fm_ratio,1.047,0.039,2024-04
LCA,internet_women,0.736,1.56,2024-04
LCA,internet_men,0.77,1.071,2024-04
LCA,mobile_fm_ratio,1.02,0.042,2024-04
LCA,mobile_women,0.882,0.865,2024-04
LCA,mobile_men,0.847,0.09,2024-04
LBY,internet_fm_ratio,0.887,0.048,2024-04
LBY,internet_women,0.55,2.057,2024-04
LBY,internet_men,0.584,1.388,2024-04
LBY,mobile_fm_ratio,0.907,0.04,2024-04
LBY,mobile_women,0.839,1.556,2024-04
LBY,mobile_men,0.843,0.085,2024-04
LBR,internet_fm_ratio,0.611,0.06,2024-04
LBR,internet_women,0.315,0.274,2024-04
LBR,internet_men,0.417,0.25,2024-04
LBR,mobile_fm_ratio,0.818,0.043,2024-04
LBR,mobile_women,0.641,0.689,2024-04
LBR,mobile_men,0.705,0.082,2024-04
LBN,internet_fm_ratio,0.932,0.045,2024-04
LBN,internet_women,0.844,1.332,2024-04
LBN,internet_men,0.855,0.929,2024-04
LBN,mobile_fm_ratio,0.982,0.041,2024-04
LBN,mobile_women,0.901,2.126,2024-04
LBN,mobile_men,0.91,0.171,2024-04
LAO,internet_fm_ratio,0.876,0.046,2024-04
LAO,internet_women,0.494,0.878,2024-04
LAO,internet_men,0.63,0.631,2024-04
LAO,mobile_fm_ratio,0.902,0.041,2024-04
LAO,mobile_women,0.722,1.256,2024-04
LAO,mobile_men,0.803,0.097,2024-04
KWT,internet_fm_ratio,1.01,0.052,2024-04
KWT,internet_women,0.994,5.656,2024-04
KWT,internet_men,0.992,3.69,2024-04
KWT,mobile_fm_ratio,1.002,0.047,2024-04
KWT,mobile_women,0.988,2.504,2024-04
KWT,mobile_men,0.986,0.092,2024-04
KOR,internet_fm_ratio,0.986,0.03,2024-04
KOR,internet_women,0.969,4.568,2024-04
KOR,internet_men,0.975,2.972,2024-04
KOR,mobile_fm_ratio,0.978,0.035,2024-04
KOR,mobile_women,0.96,2.144,2024-04
KOR,mobile_men,0.976,0.082,2024-04
KIR,internet_fm_ratio,0.999,0.055,2024-04
KIR,internet_women,0.56,0.484,2024-04
KIR,internet_men,0.583,0.392,2024-04
KIR,mobile_fm_ratio,0.95,0.042,2024-04
KIR,mobile_women,0.648,0.959,2024-04
KIR,mobile_men,0.655,0.084,2024-04
KHM,internet_fm_ratio,0.891,0.045,2024-04
KHM,internet_women,0.581,0.542,2024-04
KHM,internet_men,0.703,0.415,2024-04
KHM,mobile_fm_ratio,0.921,0.038,2024-04
KHM,mobile_women,0.785,1.57,2024-04
KHM,mobile_men,0.791,0.082,2024-04
KGZ,internet_fm_ratio,0.971,0.051,2024-04
KGZ,internet_women,0.713,0.601,2024-04
KGZ,internet_men,0.808,0.46,2024-04
KGZ,mobile_fm_ratio,0.997,0.039,2024-04
KGZ,mobile_women,0.769,1.464,2024-04
KGZ,mobile_men,0.809,0.089,2024-04
KEN,internet_fm_ratio,0.83,0.055,2024-04
KEN,internet_women,0.415,0.607,2024-04
KEN,internet_men,0.523,0.464,2024-04
KEN,mobile_fm_ratio,0.971,0.041,2024-04
KEN,mobile_women,0.719,0.831,2024-04
KEN,mobile_men,0.787,0.086,2024-04
KAZ,internet_fm_ratio,0.995,0.055,2024-04
KAZ,internet_women,0.921,2.334,2024-04
KAZ,internet_men,0.929,1.564,2024-04
KAZ,mobile_fm_ratio,1.024,0.039,2024-04
KAZ,mobile_women,0.934,1.215,2024-04
KAZ,mobile_men,0.904,0.094,2024-04
JPN,internet_fm_ratio,0.958,0.035,2024-04
JPN,internet_women,0.831,4.347,2024-04
JPN,internet_men,0.864,2.835,2024-04
JPN,mobile_fm_ratio,0.989,0.036,2024-04
JPN,mobile_women,0.925,0.858,2024-04
JPN,mobile_men,0.937,0.082,2024-04
JOR,internet_fm_ratio,0.945,0.05,2024-04
JOR,internet_women,0.836,1.04,2024-04
JOR,internet_men,0.869,0.74,2024-04
JOR,mobile_fm_ratio,0.986,0.038,2024-04
JOR,mobile_women,0.86,2.307,2024-04
JOR,mobile_men,0.881,0.078,2024-04
JAM,internet_fm_ratio,1.041,0.041,2024-04
JAM,internet_women,0.82,1.073,2024-04
JAM,internet_men,0.802,0.767,2024-04
JAM,mobile_fm_ratio,1.013,0.046,2024-04
JAM,mobile_women,0.858,0.876,2024-04
JAM,mobile_men,0.837,0.098,2024-04
ITA,internet_fm_ratio,0.981,0.037,2024-04
ITA,internet_women,0.848,4.415,2024-04
ITA,internet_men,0.86,2.882,2024-04
ITA,mobile_fm_ratio,0.988,0.038,2024-04
ITA,mobile_women,0.947,1.267,2024-04
ITA,mobile_men,0.954,0.086,2024-04
ISR,internet_fm_ratio,0.995,0.053,2024-04
ISR,internet_women,0.907,4.373,2024-04
ISR,internet_men,0.903,2.862,2024-04
ISR,mobile_fm_ratio,0.993,0.039,2024-04
ISR,mobile_women,0.957,2.913,2024-04
ISR,mobile_men,0.953,0.089,2024-04
ISL,internet_fm_ratio,1.01,0.044,2024-04
ISL,internet_women,0.99,5.441,2024-04
ISL,internet_men,0.99,3.542,2024-04
ISL,mobile_fm_ratio,0.991,0.042,2024-04
ISL,mobile_women,0.895,1.403,2024-04
ISL,mobile_men,0.903,0.095,2024-04
IRQ,internet_fm_ratio,0.838,0.054,2024-04
IRQ,internet_women,0.699,1.018,2024-04
IRQ,internet_men,0.802,0.719,2024-04
IRQ,mobile_fm_ratio,0.822,0.034,2024-04
IRQ,mobile_women,0.657,1.732,2024-04
IRQ,mobile_men,0.758,0.064,2024-04
IRL,internet_fm_ratio,1.011,0.041,2024-04
IRL,internet_women,0.964,8.609,2024-04
IRL,internet_men,0.937,5.549,2024-04
IRL,mobile_fm_ratio,1.001,0.038,2024-04
IRL,mobile_women,0.917,0.65,2024-04
IRL,mobile_men,0.925,0.09,2024-04
IND,internet_fm_ratio,0.801,0.042,2024-04
IND,internet_women,0.431,0.798,2024-04
IND,internet_men,0.566,0.581,2024-04
IND,mobile_fm_ratio,0.839,0.035,2024-04
IND,mobile_women,0.685,1.207,2024-04
IND,mobile_men,0.877,0.071,2024-04
IDN,internet_fm_ratio,0.934,0.044,2024-04
IDN,internet_women,0.69,1.296,2024-04
IDN,internet_men,0.734,0.899,2024-04
IDN,mobile_fm_ratio,0.899,0.039,2024-04
IDN,mobile_women,0.695,0.784,2024-04
IDN,mobile_men,0.766,0.083,2024-04
HUN,internet_fm_ratio,1.005,0.039,2024-04
HUN,internet_women,0.903,3.44,2024-04
HUN,internet_men,0.889,2.262,2024-04
HUN,mobile_fm_ratio,1.007,0.039,2024-04
HUN,mobile_women,0.946,1.267,2024-04
HUN,mobile_men,0.912,0.094,2024-04
HTI,internet_fm_ratio,0.768,0.05,2024-04
HTI,internet_women,0.415,0.405,2024-04
HTI,internet_men,0.48,0.333,2024-04
HTI,mobile_fm_ratio,0.882,0.04,2024-04
HTI,mobile_women,0.634,0.242,2024-04
HTI,mobile_men,0.721,0.098,2024-04
HRV,internet_fm_ratio,0.974,0.041,2024-04
HRV,internet_women,0.817,3.46,2024-04
HRV,internet_men,0.842,2.28,2024-04
HRV,mobile_fm_ratio,1.001,0.041,2024-04
HRV,mobile_women,0.951,1.719,2024-04
HRV,mobile_men,0.958,0.09,2024-04
HND,internet_fm_ratio,1.018,0.048,2024-04
HND,internet_women,0.485,0.647,2024-04
HND,internet_men,0.549,0.491,2024-04
HND,mobile_fm_ratio,0.986,0.043,2024-04
HND,mobile_women,0.704,0.949,2024-04
HND,mobile_men,0.798,0.087,2024-04
GUY,internet_fm_ratio,0.984,0.047,2024-04
GUY,internet_women,0.785,3.605,2024-04
GUY,internet_men,0.8,2.37,2024-04
GUY,mobile_fm_ratio,1,0.042,2024-04
GUY,mobile_women,0.835,0.844,2024-04
GUY,mobile_men,0.819,0.088,2024-04
GTM,internet_fm_ratio,0.923,0.045,2024-04
GTM,internet_women,0.537,1,2024-04
GTM,internet_men,0.595,0.708,2024-04
GTM,mobile_fm_ratio,0.93,0.039,2024-04
GTM,mobile_women,0.712,0.615,2024-04
GTM,mobile_men,0.757,0.08,2024-04
GRD,internet_fm_ratio,0.988,0.044,2024-04
GRD,internet_women,0.785,1.449,2024-04
GRD,internet_men,0.789,0.999,2024-04
GRD,mobile_fm_ratio,1.024,0.041,2024-04
GRD,mobile_women,0.894,0.86,2024-04
GRD,mobile_men,0.856,0.087,2024-04
GRC,internet_fm_ratio,0.983,0.037,2024-04
GRC,internet_women,0.829,3.161,2024-04
GRC,internet_men,0.85,2.082,2024-04
GRC,mobile_fm_ratio,0.995,0.038,2024-04
GRC,mobile_women,0.942,2.352,2024-04
GRC,mobile_men,0.964,0.086,2024-04
GNQ,internet_fm_ratio,0.664,0.063,2024-04
GNQ,internet_women,0.428,1.184,2024-04
GNQ,internet_men,0.492,0.832,2024-04
GNQ,mobile_fm_ratio,0.775,0.044,2024-04
GNQ,mobile_women,0.695,1.194,2024-04
GNQ,mobile_men,0.761,0.081,2024-04
GNB,internet_fm_ratio,0.602,0.058,2024-04
GNB,internet_women,0.358,0.322,2024-04
GNB,internet_men,0.43,0.278,2024-04
GNB,mobile_fm_ratio,0.805,0.038,2024-04
GNB,mobile_women,0.628,1.41,2024-04
GNB,mobile_men,0.764,0.078,2024-04
GMB,internet_fm_ratio,0.697,0.071,2024-04
GMB,internet_women,0.45,0.381,2024-04
GMB,internet_men,0.596,0.339,2024-04
GMB,mobile_fm_ratio,0.864,0.046,2024-04
GMB,mobile_women,0.702,0.778,2024-04
GMB,mobile_men,0.8,0.09,2024-04
GIN,internet_fm_ratio,0.586,0.06,2024-04
GIN,internet_women,0.295,0.37,2024-04
GIN,internet_men,0.457,0.304,2024-04
GIN,mobile_fm_ratio,0.794,0.037,2024-04
GIN,mobile_women,0.648,0.963,2024-04
GIN,mobile_men,0.816,0.072,2024-04
GHA,internet_fm_ratio,0.722,0.056,2024-04
GHA,internet_women,0.472,0.664,2024-04
GHA,internet_men,0.619,0.5,2024-04
GHA,mobile_fm_ratio,0.912,0.04,2024-04
GHA,mobile_women,0.757,0.64,2024-04
GHA,mobile_men,0.83,0.097,2024-04
GEO,internet_fm_ratio,1,0.043,2024-04
GEO,internet_women,0.791,1.676,2024-04
GEO,internet_men,0.79,1.141,2024-04
GEO,mobile_fm_ratio,0.982,0.039,2024-04
GEO,mobile_women,0.879,1.575,2024-04
GEO,mobile_men,0.862,0.087,2024-04
GBR,internet_fm_ratio,1.003,0.04,2024-04
GBR,internet_women,0.964,4.647,2024-04
GBR,internet_men,0.978,3.032,2024-04
GBR,mobile_fm_ratio,0.995,0.04,2024-04
GBR,mobile_women,0.94,1.256,2024-04
GBR,mobile_men,0.938,0.091,2024-04
GAB,internet_fm_ratio,0.923,0.057,2024-04
GAB,internet_women,0.63,1.232,2024-04
GAB,internet_men,0.709,0.863,2024-04
GAB,mobile_fm_ratio,0.996,0.043,2024-04
GAB,mobile_women,0.84,1.432,2024-04
GAB,mobile_men,0.849,0.085,2024-04
FSM,internet_fm_ratio,1.018,0.049,2024-04
FSM,internet_women,0.605,0.494,2024-04
FSM,internet_men,0.629,0.391,2024-04
FSM,mobile_fm_ratio,0.977,0.039,2024-04
FSM,mobile_women,0.756,0.955,2024-04
FSM,mobile_men,0.779,0.084,2024-04
FRA,internet_fm_ratio,0.99,0.042,2024-04
FRA,internet_women,0.857,4.723,2024-04
FRA,internet_men,0.859,3.079,2024-04
FRA,mobile_fm_ratio,0.99,0.039,2024-04
FRA,mobile_women,0.947,1.339,2024-04
FRA,mobile_men,0.954,0.089,2024-04
FJI,internet_fm_ratio,0.973,0.048,2024-04
FJI,internet_women,0.822,1.228,2024-04
FJI,internet_men,0.842,0.86,2024-04
FJI,mobile_fm_ratio,0.974,0.04,2024-04
FJI,mobile_women,0.81,1.036,2024-04
FJI,mobile_men,0.843,0.083,2024-04
FIN,internet_fm_ratio,1.005,0.04,2024-04
FIN,internet_women,0.933,4.931,2024-04
FIN,internet_men,0.933,3.214,2024-04
FIN,mobile_fm_ratio,0.999,0.041,2024-04
FIN,mobile_women,0.935,1.797,2024-04
FIN,mobile_men,0.933,0.093,2024-04
ETH,internet_fm_ratio,0.606,0.063,2024-04
ETH,internet_women,0.143,0.385,2024-04
ETH,internet_men,0.205,0.329,2024-04
ETH,mobile_fm_ratio,0.58,0.042,2024-04
ETH,mobile_women,0.387,0.825,2024-04
ETH,mobile_men,0.665,0.09,2024-04
EST,internet_fm_ratio,1.017,0.041,2024-04
EST,internet_women,0.918,3.733,2024-04
EST,internet_men,0.899,2.453,2024-04
EST,mobile_fm_ratio,1.002,0.041,2024-04
EST,mobile_women,0.958,1.716,2024-04
EST,mobile_men,0.948,0.095,2024-04
ESP,internet_fm_ratio,0.998,0.037,2024-04
ESP,internet_women,0.95,4.004,2024-04
ESP,internet_men,0.943,2.622,2024-04
ESP,mobile_fm_ratio,1.003,0.04,2024-04
ESP,mobile_women,0.932,1.158,2024-04
ESP,mobile_men,0.95,0.09,2024-04
ERI,internet_fm_ratio,0.528,0.057,2024-04
ERI,internet_women,0.154,0.325,2024-04
ERI,internet_men,0.343,0.279,2024-04
ERI,mobile_fm_ratio,0.67,0.037,2024-04
ERI,mobile_women,0.561,1.057,2024-04
ERI,mobile_men,0.669,0.079,2024-04
EGY,internet_fm_ratio,0.845,0.051,2024-04
EGY,internet_women,0.675,1.333,2024-04
EGY,internet_men,0.791,0.923,2024-04
EGY,mobile_fm_ratio,0.936,0.037,2024-04
EGY,mobile_women,0.91,1.627,2024-04
EGY,mobile_men,0.907,0.086,2024-04
ECU,internet_fm_ratio,0.993,0.044,2024-04
ECU,internet_women,0.725,1.168,2024-04
ECU,internet_men,0.729,0.819,2024-04
ECU,mobile_fm_ratio,0.989,0.042,2024-04
ECU,mobile_women,0.685,1.15,2024-04
ECU,mobile_men,0.692,0.087,2024-04
DZA,internet_fm_ratio,0.892,0.052,2024-04
DZA,internet_women,0.685,1.211,2024-04
DZA,internet_men,0.772,0.852,2024-04
DZA,mobile_fm_ratio,0.925,0.038,2024-04
DZA,mobile_women,0.814,2.062,2024-04
DZA,mobile_men,0.899,0.076,2024-04
DOM,internet_fm_ratio,1.013,0.05,2024-04
DOM,internet_women,0.832,1.956,2024-04
DOM,internet_men,0.814,1.331,2024-04
DOM,mobile_fm_ratio,1,0.047,2024-04
DOM,mobile_women,0.787,0.748,2024-04
DOM,mobile_men,0.799,0.093,2024-04
DNK,internet_fm_ratio,1.007,0.041,2024-04
DNK,internet_women,0.981,6.143,2024-04
DNK,internet_men,0.977,3.983,2024-04
DNK,mobile_fm_ratio,0.995,0.039,2024-04
DNK,mobile_women,0.897,1.283,2024-04
DNK,mobile_men,0.907,0.089,2024-04
DJI,internet_fm_ratio,0.743,0.05,2024-04
DJI,internet_women,0.433,0.608,2024-04
DJI,internet_men,0.606,0.466,2024-04
DJI,mobile_fm_ratio,0.688,0.039,2024-04
DJI,mobile_women,0.626,1.067,2024-04
DJI,mobile_men,0.737,0.079,2024-04
DEU,internet_fm_ratio,0.982,0.038,2024-04
DEU,internet_women,0.913,5.487,2024-04
DEU,internet_men,0.929,3.561,2024-04
DEU,mobile_fm_ratio,0.983,0.037,2024-04
DEU,mobile_women,0.924,1.03,2024-04
DEU,mobile_men,0.935,0.086,2024-04
CZE,internet_fm_ratio,0.965,0.042,2024-04
CZE,internet_women,0.834,4.003,2024-04
CZE,internet_men,0.867,2.623,2024-04
CZE,mobile_fm_ratio,0.995,0.039,2024-04
CZE,mobile_women,0.956,1.208,2024-04
CZE,mobile_men,0.962,0.09,2024-04
CYP,internet_fm_ratio,1.022,0.037,2024-04
CYP,internet_women,0.906,4.014,2024-04
CYP,internet_men,0.887,2.626,2024-04
CYP,mobile_fm_ratio,1.003,0.039,2024-04
CYP,mobile_women,0.965,2.169,2024-04
CYP,mobile_men,0.954,0.088,2024-04
CRI,internet_fm_ratio,1.01,0.04,2024-04
CRI,internet_women,0.819,2.089,2024-04
CRI,internet_men,0.813,1.405,2024-04
CRI,mobile_fm_ratio,1.012,0.041,2024-04
CRI,mobile_women,0.871,0.229,2024-04
CRI,mobile_men,0.82,0.087,2024-04
CPV,internet_fm_ratio,0.97,0.042,2024-04
CPV,internet_women,0.648,0.864,2024-04
CPV,internet_men,0.709,0.625,2024-04
CPV,mobile_fm_ratio,0.989,0.042,2024-04
CPV,mobile_women,0.752,0.522,2024-04
CPV,mobile_men,0.794,0.088,2024-04
COM,internet_fm_ratio,0.696,0.061,2024-04
COM,internet_women,0.419,0.47,2024-04
COM,internet_men,0.549,0.382,2024-04
COM,mobile_fm_ratio,0.894,0.041,2024-04
COM,mobile_women,0.687,1.071,2024-04
COM,mobile_men,0.775,0.083,2024-04
COL,internet_fm_ratio,1.017,0.041,2024-04
COL,internet_women,0.748,1.58,2024-04
COL,internet_men,0.737,1.079,2024-04
COL,mobile_fm_ratio,1.021,0.041,2024-04
COL,mobile_women,0.792,1.322,2024-04
COL,mobile_men,0.769,0.089,2024-04
COG,internet_fm_ratio,0.72,0.064,2024-04
COG,internet_women,0.206,0.442,2024-04
COG,internet_men,0.288,0.368,2024-04
COG,mobile_fm_ratio,0.894,0.045,2024-04
COG,mobile_women,0.475,1.747,2024-04
COG,mobile_men,0.693,0.081,2024-04
COD,internet_fm_ratio,0.517,0.079,2024-04
COD,internet_women,0.184,0.281,2024-04
COD,internet_men,0.338,0.265,2024-04
COD,mobile_fm_ratio,0.764,0.042,2024-04
COD,mobile_women,0.54,0.679,2024-04
COD,mobile_men,0.577,0.085,2024-04
