gid_0,gid_1,outcome,predicted,predicted_error,date
IND,IND.22_1,mobile_women,0.664,0.092,2020-01
IND,IND.22_1,mobile_men,0.903,0.045,2020-01
IND,IND.22_1,mobile_fm_ratio,0.748,0.146,2020-01
IND,IND.22_1,internet_women,0.369,0.091,2020-01
IND,IND.22_1,internet_men,0.527,0.108,2020-01
IND,IND.22_1,internet_fm_ratio,0.683,0.112,2020-01
IND,IND.22_1,mobile_women,0.728,0.094,2021-01
IND,IND.22_1,mobile_men,0.919,0.046,2021-01
IND,IND.22_1,mobile_fm_ratio,0.813,0.146,2021-01
IND,IND.22_1,internet_women,0.411,0.098,2021-01
IND,IND.22_1,internet_men,0.567,0.116,2021-01
IND,IND.22_1,internet_fm_ratio,0.756,0.116,2021-01
IND,IND.22_1,mobile_women,0.755,0.096,2022-01
IND,IND.22_1,mobile_men,0.927,0.045,2022-01
IND,IND.22_1,mobile_fm_ratio,0.835,0.146,2022-01
IND,IND.22_1,internet_women,0.432,0.101,2022-01
IND,IND.22_1,internet_men,0.599,0.123,2022-01
IND,IND.22_1,internet_fm_ratio,0.739,0.117,2022-01
IND,IND.22_1,mobile_women,0.746,0.097,2023-01
IND,IND.22_1,mobile_men,0.923,0.046,2023-01
IND,IND.22_1,mobile_fm_ratio,0.832,0.146,2023-01
IND,IND.22_1,internet_women,0.443,0.1,2023-01
IND,IND.22_1,internet_men,0.607,0.119,2023-01
IND,IND.22_1,internet_fm_ratio,0.746,0.117,2023-01
IND,IND.22_1,mobile_women,0.787,0.099,2024-01
IND,IND.22_1,mobile_men,0.935,0.047,2024-01
IND,IND.22_1,mobile_fm_ratio,0.865,0.146,2024-01
IND,IND.22_1,internet_women,0.466,0.111,2024-01
IND,IND.22_1,internet_men,0.644,0.13,2024-01
IND,IND.22_1,internet_fm_ratio,0.829,0.123,2024-01
IND,IND.22_1,mobile_women,0.794,0.099,2024-02
IND,IND.22_1,mobile_men,0.937,0.047,2024-02
IND,IND.22_1,mobile_fm_ratio,0.868,0.146,2024-02
IND,IND.22_1,internet_women,0.466,0.113,2024-02
IND,IND.22_1,internet_men,0.647,0.132,2024-02
IND,IND.22_1,internet_fm_ratio,0.843,0.124,2024-02
IND,IND.22_1,mobile_women,0.792,0.099,2024-03
IND,IND.22_1,mobile_men,0.936,0.047,2024-03
IND,IND.22_1,mobile_fm_ratio,0.868,0.146,2024-03
IND,IND.22_1,internet_women,0.469,0.113,2024-03
IND,IND.22_1,internet_men,0.649,0.132,2024-03
IND,IND.22_1,internet_fm_ratio,0.829,0.123,2024-03
IND,IND.22_1,mobile_women,0.795,0.099,2024-04
IND,IND.22_1,mobile_men,0.937,0.047,2024-04
IND,IND.22_1,mobile_fm_ratio,0.869,0.146,2024-04
IND,IND.22_1,internet_women,0.469,0.114,2024-04
IND,IND.22_1,internet_men,0.651,0.133,2024-04
IND,IND.22_1,internet_fm_ratio,0.831,0.124,2024-04
IND,IND.22_1,mobile_women,0.797,0.099,2024-05
IND,IND.22_1,mobile_men,0.937,0.047,2024-05
IND,IND.22_1,mobile_fm_ratio,0.87,0.146,2024-05
IND,IND.22_1,internet_women,0.469,0.114,2024-05
IND,IND.22_1,internet_men,0.655,0.133,2024-05
IND,IND.22_1,internet_fm_ratio,0.831,0.124,2024-05
IND,IND.22_1,mobile_women,0.798,0.099,2024-06
IND,IND.22_1,mobile_men,0.938,0.047,2024-06
IND,IND.22_1,mobile_fm_ratio,0.87,0.146,2024-06
IND,IND.22_1,internet_women,0.47,0.115,2024-06
IND,IND.22_1,internet_men,0.662,0.133,2024-06
IND,IND.22_1,internet_fm_ratio,0.822,0.124,2024-06
IND,IND.22_1,mobile_women,0.795,0.099,2024-07
IND,IND.22_1,mobile_men,0.937,0.047,2024-07
IND,IND.22_1,mobile_fm_ratio,0.87,0.146,2024-07
IND,IND.22_1,internet_women,0.466,0.114,2024-07
IND,IND.22_1,internet_men,0.649,0.133,2024-07
IND,IND.22_1,internet_fm_ratio,0.831,0.124,2024-07
IND,IND.22_1,mobile_women,0.789,0.099,2024-08
IND,IND.22_1,mobile_men,0.936,0.047,2024-08
IND,IND.22_1,mobile_fm_ratio,0.867,0.146,2024-08
IND,IND.22_1,internet_women,0.464,0.112,2024-08
IND,IND.22_1,internet_men,0.645,0.131,2024-08
IND,IND.22_1,internet_fm_ratio,0.832,0.124,2024-08
IND,IND.22_1,mobile_women,0.789,0.099,2024-09
IND,IND.22_1,mobile_men,0.935,0.047,2024-09
IND,IND.22_1,mobile_fm_ratio,0.867,0.146,2024-09
IND,IND.22_1,internet_women,0.472,0.114,2024-09
IND,IND.22_1,internet_men,0.653,0.131,2024-09
IND,IND.22_1,internet_fm_ratio,0.825,0.123,2024-09
IND,IND.22_1,mobile_women,0.792,0.099,2024-10
IND,IND.22_1,mobile_men,0.936,0.047,2024-10
IND,IND.22_1,mobile_fm_ratio,0.868,0.146,2024-10
IND,IND.22_1,internet_women,0.473,0.115,2024-10
IND,IND.22_1,internet_men,0.66,0.131,2024-10
IND,IND.22_1,internet_fm_ratio,0.821,0.124,2024-10
IND,IND.22_1,mobile_women,0.793,0.099,2024-11
IND,IND.22_1,mobile_men,0.937,0.048,2024-11
IND,IND.22_1,mobile_fm_ratio,0.871,0.146,2024-11
IND,IND.22_1,internet_women,0.454,0.11,2024-11
IND,IND.22_1,internet_men,0.639,0.132,2024-11
IND,IND.22_1,internet_fm_ratio,0.783,0.124,2024-11
IND,IND.23_1,mobile_women,0.773,0.089,2015-01
IND,IND.23_1,mobile_men,0.944,0.043,2015-01
IND,IND.23_1,mobile_fm_ratio,0.81,0.124,2015-01
IND,IND.23_1,internet_women,0.425,0.1,2015-01
IND,IND.23_1,internet_men,0.603,0.117,2015-01
IND,IND.23_1,internet_fm_ratio,0.63,0.096,2015-01
IND,IND.23_1,mobile_women,0.766,0.091,2016-01
IND,IND.23_1,mobile_men,0.944,0.044,2016-01
IND,IND.23_1,mobile_fm_ratio,0.807,0.124,2016-01
IND,IND.23_1,internet_women,0.444,0.104,2016-01
IND,IND.23_1,internet_men,0.61,0.118,2016-01
IND,IND.23_1,internet_fm_ratio,0.643,0.097,2016-01
IND,IND.23_1,mobile_women,0.78,0.092,2017-01
IND,IND.23_1,mobile_men,0.947,0.044,2017-01
IND,IND.23_1,mobile_fm_ratio,0.817,0.124,2017-01
IND,IND.23_1,internet_women,0.488,0.108,2017-01
IND,IND.23_1,internet_men,0.641,0.121,2017-01
IND,IND.23_1,internet_fm_ratio,0.699,0.099,2017-01
IND,IND.23_1,mobile_women,0.788,0.094,2018-01
IND,IND.23_1,mobile_men,0.949,0.045,2018-01
IND,IND.23_1,mobile_fm_ratio,0.825,0.124,2018-01
IND,IND.23_1,internet_women,0.511,0.112,2018-01
IND,IND.23_1,internet_men,0.663,0.123,2018-01
IND,IND.23_1,internet_fm_ratio,0.723,0.1,2018-01
IND,IND.23_1,mobile_women,0.802,0.096,2019-01
IND,IND.23_1,mobile_men,0.95,0.045,2019-01
IND,IND.23_1,mobile_fm_ratio,0.839,0.124,2019-01
IND,IND.23_1,internet_women,0.55,0.115,2019-01
IND,IND.23_1,internet_men,0.687,0.126,2019-01
IND,IND.23_1,internet_fm_ratio,0.766,0.102,2019-01
IND,IND.23_1,mobile_women,0.797,0.097,2020-01
IND,IND.23_1,mobile_men,0.952,0.046,2020-01
IND,IND.23_1,mobile_fm_ratio,0.841,0.124,2020-01
IND,IND.23_1,internet_women,0.581,0.121,2020-01
IND,IND.23_1,internet_men,0.727,0.126,2020-01
IND,IND.23_1,internet_fm_ratio,0.838,0.105,2020-01
IND,IND.23_1,mobile_women,0.829,0.099,2021-01
IND,IND.23_1,mobile_men,0.963,0.047,2021-01
IND,IND.23_1,mobile_fm_ratio,0.88,0.124,2021-01
IND,IND.23_1,internet_women,0.62,0.13,2021-01
IND,IND.23_1,internet_men,0.758,0.135,2021-01
IND,IND.23_1,internet_fm_ratio,0.884,0.109,2021-01
IND,IND.23_1,mobile_women,0.87,0.101,2022-01
IND,IND.23_1,mobile_men,0.974,0.047,2022-01
IND,IND.23_1,mobile_fm_ratio,0.897,0.124,2022-01
IND,IND.23_1,internet_women,0.645,0.133,2022-01
IND,IND.23_1,internet_men,0.786,0.142,2022-01
IND,IND.23_1,internet_fm_ratio,0.872,0.11,2022-01
IND,IND.23_1,mobile_women,0.861,0.102,2023-01
IND,IND.23_1,mobile_men,0.97,0.047,2023-01
IND,IND.23_1,mobile_fm_ratio,0.902,0.124,2023-01
IND,IND.23_1,internet_women,0.654,0.133,2023-01
IND,IND.23_1,internet_men,0.792,0.138,2023-01
IND,IND.23_1,internet_fm_ratio,0.885,0.11,2023-01
IND,IND.23_1,mobile_women,0.907,0.104,2024-01
IND,IND.23_1,mobile_men,0.979,0.048,2024-01
IND,IND.23_1,mobile_fm_ratio,0.928,0.124,2024-01
IND,IND.23_1,internet_women,0.689,0.148,2024-01
IND,IND.23_1,internet_men,0.832,0.149,2024-01
IND,IND.23_1,internet_fm_ratio,0.864,0.116,2024-01
IND,IND.23_1,mobile_women,0.914,0.104,2024-02
IND,IND.23_1,mobile_men,0.98,0.048,2024-02
IND,IND.23_1,mobile_fm_ratio,0.93,0.124,2024-02
IND,IND.23_1,internet_women,0.69,0.15,2024-02
IND,IND.23_1,internet_men,0.836,0.151,2024-02
IND,IND.23_1,internet_fm_ratio,0.867,0.117,2024-02
IND,IND.23_1,mobile_women,0.913,0.104,2024-03
IND,IND.23_1,mobile_men,0.98,0.048,2024-03
IND,IND.23_1,mobile_fm_ratio,0.93,0.124,2024-03
IND,IND.23_1,internet_women,0.692,0.151,2024-03
IND,IND.23_1,internet_men,0.838,0.151,2024-03
IND,IND.23_1,internet_fm_ratio,0.867,0.116,2024-03
IND,IND.23_1,mobile_women,0.916,0.104,2024-04
IND,IND.23_1,mobile_men,0.981,0.048,2024-04
IND,IND.23_1,mobile_fm_ratio,0.932,0.124,2024-04
IND,IND.23_1,internet_women,0.692,0.152,2024-04
IND,IND.23_1,internet_men,0.839,0.152,2024-04
IND,IND.23_1,internet_fm_ratio,0.869,0.117,2024-04
IND,IND.23_1,mobile_women,0.917,0.104,2024-05
IND,IND.23_1,mobile_men,0.981,0.048,2024-05
IND,IND.23_1,mobile_fm_ratio,0.932,0.124,2024-05
IND,IND.23_1,internet_women,0.693,0.152,2024-05
IND,IND.23_1,internet_men,0.84,0.152,2024-05
IND,IND.23_1,internet_fm_ratio,0.87,0.117,2024-05
IND,IND.23_1,mobile_women,0.916,0.104,2024-06
IND,IND.23_1,mobile_men,0.981,0.048,2024-06
IND,IND.23_1,mobile_fm_ratio,0.932,0.124,2024-06
IND,IND.23_1,internet_women,0.691,0.152,2024-06
IND,IND.23_1,internet_men,0.84,0.152,2024-06
IND,IND.23_1,internet_fm_ratio,0.869,0.117,2024-06
IND,IND.23_1,mobile_women,0.914,0.104,2024-07
IND,IND.23_1,mobile_men,0.981,0.048,2024-07
IND,IND.23_1,mobile_fm_ratio,0.932,0.124,2024-07
IND,IND.23_1,internet_women,0.686,0.15,2024-07
IND,IND.23_1,internet_men,0.835,0.152,2024-07
IND,IND.23_1,internet_fm_ratio,0.868,0.117,2024-07
IND,IND.23_1,mobile_women,0.904,0.104,2024-08
IND,IND.23_1,mobile_men,0.98,0.048,2024-08
IND,IND.23_1,mobile_fm_ratio,0.93,0.124,2024-08
IND,IND.23_1,internet_women,0.681,0.148,2024-08
IND,IND.23_1,internet_men,0.83,0.15,2024-08
IND,IND.23_1,internet_fm_ratio,0.866,0.117,2024-08
IND,IND.23_1,mobile_women,0.907,0.104,2024-09
IND,IND.23_1,mobile_men,0.978,0.048,2024-09
IND,IND.23_1,mobile_fm_ratio,0.928,0.124,2024-09
IND,IND.23_1,internet_women,0.69,0.15,2024-09
IND,IND.23_1,internet_men,0.836,0.149,2024-09
IND,IND.23_1,internet_fm_ratio,0.865,0.116,2024-09
IND,IND.23_1,mobile_women,0.91,0.104,2024-10
IND,IND.23_1,mobile_men,0.979,0.049,2024-10
IND,IND.23_1,mobile_fm_ratio,0.929,0.124,2024-10
IND,IND.23_1,internet_women,0.692,0.151,2024-10
IND,IND.23_1,internet_men,0.838,0.15,2024-10
IND,IND.23_1,internet_fm_ratio,0.867,0.117,2024-10
IND,IND.23_1,mobile_women,0.908,0.104,2024-11
IND,IND.23_1,mobile_men,0.982,0.049,2024-11
IND,IND.23_1,mobile_fm_ratio,0.933,0.124,2024-11
IND,IND.23_1,internet_women,0.677,0.148,2024-11
IND,IND.23_1,internet_men,0.829,0.151,2024-11
IND,IND.23_1,internet_fm_ratio,0.886,0.117,2024-11
IND,IND.24_1,mobile_women,0.683,0.084,2015-01
IND,IND.24_1,mobile_men,0.913,0.043,2015-01
IND,IND.24_1,mobile_fm_ratio,0.758,0.142,2015-01
IND,IND.24_1,internet_women,0.291,0.077,2015-01
IND,IND.24_1,internet_men,0.497,0.101,2015-01
IND,IND.24_1,internet_fm_ratio,0.523,0.103,2015-01
IND,IND.24_1,mobile_women,0.667,0.086,2016-01
IND,IND.24_1,mobile_men,0.909,0.043,2016-01
IND,IND.24_1,mobile_fm_ratio,0.746,0.142,2016-01
IND,IND.24_1,internet_women,0.307,0.081,2016-01
IND,IND.24_1,internet_men,0.491,0.101,2016-01
IND,IND.24_1,internet_fm_ratio,0.534,0.104,2016-01
IND,IND.24_1,mobile_women,0.688,0.087,2017-01
IND,IND.24_1,mobile_men,0.913,0.043,2017-01
IND,IND.24_1,mobile_fm_ratio,0.762,0.142,2017-01
IND,IND.24_1,internet_women,0.345,0.084,2017-01
IND,IND.24_1,internet_men,0.52,0.104,2017-01
IND,IND.24_1,internet_fm_ratio,0.59,0.106,2017-01
IND,IND.24_1,mobile_women,0.716,0.089,2018-01
IND,IND.24_1,mobile_men,0.918,0.044,2018-01
IND,IND.24_1,mobile_fm_ratio,0.773,0.142,2018-01
IND,IND.24_1,internet_women,0.37,0.088,2018-01
IND,IND.24_1,internet_men,0.543,0.107,2018-01
IND,IND.24_1,internet_fm_ratio,0.603,0.108,2018-01
IND,IND.24_1,mobile_women,0.733,0.091,2019-01
IND,IND.24_1,mobile_men,0.92,0.044,2019-01
IND,IND.24_1,mobile_fm_ratio,0.79,0.142,2019-01
IND,IND.24_1,internet_women,0.4,0.091,2019-01
IND,IND.24_1,internet_men,0.567,0.109,2019-01
IND,IND.24_1,internet_fm_ratio,0.623,0.11,2019-01
IND,IND.24_1,mobile_women,0.731,0.092,2020-01
IND,IND.24_1,mobile_men,0.924,0.045,2020-01
IND,IND.24_1,mobile_fm_ratio,0.793,0.142,2020-01
IND,IND.24_1,internet_women,0.432,0.096,2020-01
IND,IND.24_1,internet_men,0.592,0.11,2020-01
IND,IND.24_1,internet_fm_ratio,0.705,0.112,2020-01
IND,IND.24_1,mobile_women,0.765,0.094,2021-01
IND,IND.24_1,mobile_men,0.936,0.046,2021-01
IND,IND.24_1,mobile_fm_ratio,0.845,0.142,2021-01
IND,IND.24_1,internet_women,0.47,0.103,2021-01
IND,IND.24_1,internet_men,0.622,0.119,2021-01
IND,IND.24_1,internet_fm_ratio,0.786,0.116,2021-01
IND,IND.24_1,mobile_women,0.785,0.096,2022-01
IND,IND.24_1,mobile_men,0.945,0.046,2022-01
IND,IND.24_1,mobile_fm_ratio,0.868,0.143,2022-01
IND,IND.24_1,internet_women,0.481,0.106,2022-01
IND,IND.24_1,internet_men,0.652,0.126,2022-01
IND,IND.24_1,internet_fm_ratio,0.773,0.118,2022-01
IND,IND.24_1,mobile_women,0.776,0.097,2023-01
IND,IND.24_1,mobile_men,0.941,0.047,2023-01
IND,IND.24_1,mobile_fm_ratio,0.869,0.143,2023-01
IND,IND.24_1,internet_women,0.492,0.105,2023-01
IND,IND.24_1,internet_men,0.659,0.122,2023-01
IND,IND.24_1,internet_fm_ratio,0.796,0.117,2023-01
IND,IND.24_1,mobile_women,0.818,0.099,2024-01
IND,IND.24_1,mobile_men,0.952,0.047,2024-01
IND,IND.24_1,mobile_fm_ratio,0.901,0.143,2024-01
IND,IND.24_1,internet_women,0.516,0.118,2024-01
IND,IND.24_1,internet_men,0.703,0.133,2024-01
IND,IND.24_1,internet_fm_ratio,0.844,0.123,2024-01
IND,IND.24_1,mobile_women,0.825,0.099,2024-02
IND,IND.24_1,mobile_men,0.954,0.047,2024-02
IND,IND.24_1,mobile_fm_ratio,0.904,0.143,2024-02
IND,IND.24_1,internet_women,0.517,0.119,2024-02
IND,IND.24_1,internet_men,0.708,0.135,2024-02
IND,IND.24_1,internet_fm_ratio,0.844,0.124,2024-02
IND,IND.24_1,mobile_women,0.824,0.099,2024-03
IND,IND.24_1,mobile_men,0.953,0.047,2024-03
IND,IND.24_1,mobile_fm_ratio,0.903,0.143,2024-03
IND,IND.24_1,internet_women,0.519,0.119,2024-03
IND,IND.24_1,internet_men,0.709,0.134,2024-03
IND,IND.24_1,internet_fm_ratio,0.841,0.124,2024-03
IND,IND.24_1,mobile_women,0.827,0.099,2024-04
IND,IND.24_1,mobile_men,0.954,0.047,2024-04
IND,IND.24_1,mobile_fm_ratio,0.904,0.143,2024-04
IND,IND.24_1,internet_women,0.519,0.12,2024-04
IND,IND.24_1,internet_men,0.71,0.135,2024-04
IND,IND.24_1,internet_fm_ratio,0.842,0.124,2024-04
IND,IND.24_1,mobile_women,0.828,0.099,2024-05
IND,IND.24_1,mobile_men,0.954,0.047,2024-05
IND,IND.24_1,mobile_fm_ratio,0.905,0.143,2024-05
IND,IND.24_1,internet_women,0.519,0.121,2024-05
IND,IND.24_1,internet_men,0.711,0.136,2024-05
IND,IND.24_1,internet_fm_ratio,0.841,0.124,2024-05
IND,IND.24_1,mobile_women,0.83,0.099,2024-06
IND,IND.24_1,mobile_men,0.955,0.047,2024-06
IND,IND.24_1,mobile_fm_ratio,0.906,0.143,2024-06
IND,IND.24_1,internet_women,0.521,0.122,2024-06
IND,IND.24_1,internet_men,0.713,0.136,2024-06
IND,IND.24_1,internet_fm_ratio,0.839,0.125,2024-06
IND,IND.24_1,mobile_women,0.827,0.099,2024-07
IND,IND.24_1,mobile_men,0.954,0.048,2024-07
IND,IND.24_1,mobile_fm_ratio,0.905,0.143,2024-07
IND,IND.24_1,internet_women,0.516,0.12,2024-07
IND,IND.24_1,internet_men,0.708,0.135,2024-07
IND,IND.24_1,internet_fm_ratio,0.842,0.124,2024-07
IND,IND.24_1,mobile_women,0.82,0.099,2024-08
IND,IND.24_1,mobile_men,0.953,0.048,2024-08
IND,IND.24_1,mobile_fm_ratio,0.903,0.143,2024-08
IND,IND.24_1,internet_women,0.506,0.117,2024-08
IND,IND.24_1,internet_men,0.693,0.134,2024-08
IND,IND.24_1,internet_fm_ratio,0.86,0.124,2024-08
IND,IND.24_1,mobile_women,0.818,0.099,2024-09
IND,IND.24_1,mobile_men,0.952,0.048,2024-09
IND,IND.24_1,mobile_fm_ratio,0.902,0.143,2024-09
IND,IND.24_1,internet_women,0.515,0.118,2024-09
IND,IND.24_1,internet_men,0.702,0.133,2024-09
IND,IND.24_1,internet_fm_ratio,0.839,0.123,2024-09
IND,IND.24_1,mobile_women,0.822,0.099,2024-10
IND,IND.24_1,mobile_men,0.953,0.048,2024-10
IND,IND.24_1,mobile_fm_ratio,0.903,0.143,2024-10
IND,IND.24_1,internet_women,0.518,0.12,2024-10
IND,IND.24_1,internet_men,0.709,0.134,2024-10
IND,IND.24_1,internet_fm_ratio,0.838,0.124,2024-10
IND,IND.24_1,mobile_women,0.825,0.099,2024-11
IND,IND.24_1,mobile_men,0.955,0.048,2024-11
IND,IND.24_1,mobile_fm_ratio,0.907,0.143,2024-11
IND,IND.24_1,internet_women,0.509,0.118,2024-11
IND,IND.24_1,internet_men,0.694,0.135,2024-11
IND,IND.24_1,internet_fm_ratio,0.856,0.125,2024-11
IND,IND.25_1,mobile_women,0.674,0.127,2015-01
IND,IND.25_1,mobile_men,0.951,0.044,2015-01
IND,IND.25_1,mobile_fm_ratio,0.709,0.119,2015-01
IND,IND.25_1,internet_women,0.515,0.1,2015-01
IND,IND.25_1,internet_men,0.815,0.121,2015-01
IND,IND.25_1,internet_fm_ratio,0.544,0.095,2015-01
IND,IND.25_1,mobile_women,0.737,0.122,2016-01
IND,IND.25_1,mobile_men,0.958,0.045,2016-01
IND,IND.25_1,mobile_fm_ratio,0.751,0.119,2016-01
IND,IND.25_1,internet_women,0.552,0.104,2016-01
IND,IND.25_1,internet_men,0.838,0.124,2016-01
IND,IND.25_1,internet_fm_ratio,0.6,0.097,2016-01
IND,IND.25_1,mobile_women,0.756,0.124,2017-01
IND,IND.25_1,mobile_men,0.96,0.045,2017-01
IND,IND.25_1,mobile_fm_ratio,0.764,0.119,2017-01
IND,IND.25_1,internet_women,0.596,0.108,2017-01
IND,IND.25_1,internet_men,0.867,0.127,2017-01
IND,IND.25_1,internet_fm_ratio,0.642,0.098,2017-01
IND,IND.25_1,mobile_women,0.766,0.125,2018-01
IND,IND.25_1,mobile_men,0.961,0.046,2018-01
IND,IND.25_1,mobile_fm_ratio,0.781,0.119,2018-01
IND,IND.25_1,internet_women,0.627,0.112,2018-01
IND,IND.25_1,internet_men,0.894,0.129,2018-01
IND,IND.25_1,internet_fm_ratio,0.663,0.1,2018-01
IND,IND.25_1,mobile_women,0.783,0.127,2019-01
IND,IND.25_1,mobile_men,0.963,0.046,2019-01
IND,IND.25_1,mobile_fm_ratio,0.793,0.119,2019-01
IND,IND.25_1,internet_women,0.658,0.115,2019-01
IND,IND.25_1,internet_men,0.922,0.132,2019-01
IND,IND.25_1,internet_fm_ratio,0.66,0.102,2019-01
IND,IND.25_1,mobile_women,0.771,0.129,2020-01
IND,IND.25_1,mobile_men,0.967,0.047,2020-01
IND,IND.25_1,mobile_fm_ratio,0.793,0.119,2020-01
IND,IND.25_1,internet_women,0.68,0.12,2020-01
IND,IND.25_1,internet_men,0.95,0.132,2020-01
IND,IND.25_1,internet_fm_ratio,0.718,0.104,2020-01
IND,IND.25_1,mobile_women,0.805,0.131,2021-01
IND,IND.25_1,mobile_men,0.978,0.047,2021-01
IND,IND.25_1,mobile_fm_ratio,0.838,0.119,2021-01
IND,IND.25_1,internet_women,0.72,0.127,2021-01
IND,IND.25_1,internet_men,0.971,0.141,2021-01
IND,IND.25_1,internet_fm_ratio,0.758,0.108,2021-01
IND,IND.25_1,mobile_women,0.815,0.132,2022-01
IND,IND.25_1,mobile_men,0.989,0.047,2022-01
IND,IND.25_1,mobile_fm_ratio,0.857,0.119,2022-01
IND,IND.25_1,internet_women,0.725,0.129,2022-01
IND,IND.25_1,internet_men,0.993,0.148,2022-01
IND,IND.25_1,internet_fm_ratio,0.751,0.11,2022-01
IND,IND.25_1,mobile_women,0.804,0.134,2023-01
IND,IND.25_1,mobile_men,0.984,0.048,2023-01
IND,IND.25_1,mobile_fm_ratio,0.855,0.119,2023-01
IND,IND.25_1,internet_women,0.732,0.129,2023-01
IND,IND.25_1,internet_men,1,0.144,2023-01
IND,IND.25_1,internet_fm_ratio,0.754,0.109,2023-01
IND,IND.25_1,mobile_women,0.844,0.136,2024-01
IND,IND.25_1,mobile_men,0.995,0.049,2024-01
IND,IND.25_1,mobile_fm_ratio,0.889,0.119,2024-01
IND,IND.25_1,internet_women,0.742,0.138,2024-01
IND,IND.25_1,internet_men,1,0.155,2024-01
IND,IND.25_1,internet_fm_ratio,0.763,0.115,2024-01
IND,IND.25_1,mobile_women,0.85,0.136,2024-02
IND,IND.25_1,mobile_men,0.997,0.049,2024-02
IND,IND.25_1,mobile_fm_ratio,0.891,0.119,2024-02
IND,IND.25_1,internet_women,0.743,0.14,2024-02
IND,IND.25_1,internet_men,1,0.157,2024-02
IND,IND.25_1,internet_fm_ratio,0.766,0.116,2024-02
IND,IND.25_1,mobile_women,0.849,0.136,2024-03
IND,IND.25_1,mobile_men,0.997,0.049,2024-03
IND,IND.25_1,mobile_fm_ratio,0.89,0.119,2024-03
IND,IND.25_1,internet_women,0.744,0.14,2024-03
IND,IND.25_1,internet_men,1,0.157,2024-03
IND,IND.25_1,internet_fm_ratio,0.766,0.116,2024-03
IND,IND.25_1,mobile_women,0.851,0.136,2024-04
IND,IND.25_1,mobile_men,0.998,0.049,2024-04
IND,IND.25_1,mobile_fm_ratio,0.891,0.119,2024-04
IND,IND.25_1,internet_women,0.744,0.141,2024-04
IND,IND.25_1,internet_men,1,0.157,2024-04
IND,IND.25_1,internet_fm_ratio,0.768,0.116,2024-04
IND,IND.25_1,mobile_women,0.853,0.136,2024-05
IND,IND.25_1,mobile_men,0.998,0.049,2024-05
IND,IND.25_1,mobile_fm_ratio,0.892,0.119,2024-05
IND,IND.25_1,internet_women,0.745,0.142,2024-05
IND,IND.25_1,internet_men,1,0.158,2024-05
IND,IND.25_1,internet_fm_ratio,0.769,0.116,2024-05
IND,IND.25_1,mobile_women,0.853,0.136,2024-06
IND,IND.25_1,mobile_men,0.999,0.049,2024-06
IND,IND.25_1,mobile_fm_ratio,0.888,0.119,2024-06
IND,IND.25_1,internet_women,0.75,0.143,2024-06
IND,IND.25_1,internet_men,1,0.158,2024-06
IND,IND.25_1,internet_fm_ratio,0.766,0.117,2024-06
IND,IND.25_1,mobile_women,0.85,0.136,2024-07
IND,IND.25_1,mobile_men,0.998,0.049,2024-07
IND,IND.25_1,mobile_fm_ratio,0.881,0.119,2024-07
IND,IND.25_1,internet_women,0.755,0.144,2024-07
IND,IND.25_1,internet_men,1,0.158,2024-07
IND,IND.25_1,internet_fm_ratio,0.76,0.117,2024-07
IND,IND.25_1,mobile_women,0.846,0.136,2024-08
IND,IND.25_1,mobile_men,0.996,0.049,2024-08
IND,IND.25_1,mobile_fm_ratio,0.887,0.119,2024-08
IND,IND.25_1,internet_women,0.747,0.141,2024-08
IND,IND.25_1,internet_men,1,0.156,2024-08
IND,IND.25_1,internet_fm_ratio,0.764,0.116,2024-08
IND,IND.25_1,mobile_women,0.844,0.136,2024-09
IND,IND.25_1,mobile_men,0.996,0.049,2024-09
IND,IND.25_1,mobile_fm_ratio,0.885,0.119,2024-09
IND,IND.25_1,internet_women,0.75,0.142,2024-09
IND,IND.25_1,internet_men,1,0.155,2024-09
IND,IND.25_1,internet_fm_ratio,0.763,0.116,2024-09
IND,IND.25_1,mobile_women,0.846,0.136,2024-10
IND,IND.25_1,mobile_men,0.997,0.049,2024-10
IND,IND.25_1,mobile_fm_ratio,0.883,0.119,2024-10
IND,IND.25_1,internet_women,0.753,0.143,2024-10
IND,IND.25_1,internet_men,1,0.156,2024-10
IND,IND.25_1,internet_fm_ratio,0.763,0.116,2024-10
IND,IND.25_1,mobile_women,0.846,0.136,2024-11
IND,IND.25_1,mobile_men,0.998,0.049,2024-11
IND,IND.25_1,mobile_fm_ratio,0.871,0.119,2024-11
IND,IND.25_1,internet_women,0.765,0.147,2024-11
IND,IND.25_1,internet_men,1,0.157,2024-11
IND,IND.25_1,internet_fm_ratio,0.755,0.117,2024-11
IND,IND.26_1,mobile_women,0.416,0.084,2015-01
IND,IND.26_1,mobile_men,0.863,0.042,2015-01
IND,IND.26_1,mobile_fm_ratio,0.511,0.148,2015-01
IND,IND.26_1,internet_women,0.126,0.059,2015-01
IND,IND.26_1,internet_men,0.35,0.088,2015-01
IND,IND.26_1,internet_fm_ratio,0.345,0.101,2015-01
IND,IND.26_1,mobile_women,0.438,0.085,2016-01
IND,IND.26_1,mobile_men,0.869,0.043,2016-01
IND,IND.26_1,mobile_fm_ratio,0.515,0.148,2016-01
IND,IND.26_1,internet_women,0.151,0.062,2016-01
IND,IND.26_1,internet_men,0.368,0.092,2016-01
IND,IND.26_1,internet_fm_ratio,0.38,0.103,2016-01
IND,IND.26_1,mobile_women,0.467,0.087,2017-01
IND,IND.26_1,mobile_men,0.873,0.043,2017-01
